YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
200908,Non Medical Emergencies,Bronx,7,294
200908,Non Medical Emergencies,Bronx,8,230
200908,Non Medical Emergencies,Bronx,9,446
200908,Non Medical Emergencies,Bronx,10,356
200908,Non Medical Emergencies,Bronx,11,334
200908,Non Medical Emergencies,Bronx,12,350
200908,Non Medical Emergencies,Bronx,Unknown,1
200908,Non Medical Emergencies,Staten Island,1,371
200908,Non Medical Emergencies,Staten Island,2,234
200908,Non Medical Emergencies,Staten Island,3,226
200908,Non Medical Emergencies,Staten Island,Unknown,3
200908,Non Medical Emergencies,Brooklyn,1,354
200908,Non Medical Emergencies,Brooklyn,2,389
200908,Non Medical Emergencies,Brooklyn,3,424
200908,Non Medical Emergencies,Brooklyn,4,186
200908,Non Medical Emergencies,Brooklyn,5,386
200908,Non Medical Emergencies,Brooklyn,6,223
200908,Non Medical Emergencies,Brooklyn,7,144
200908,Non Medical Emergencies,Brooklyn,8,216
200908,Non Medical Emergencies,Brooklyn,9,202
200908,Non Medical Emergencies,Brooklyn,10,213
200908,Non Medical Emergencies,Brooklyn,11,153
200908,Non Medical Emergencies,Brooklyn,12,193
200908,Non Medical Emergencies,Brooklyn,13,230
200908,Non Medical Emergencies,Brooklyn,14,249
200908,Non Medical Emergencies,Brooklyn,15,229
200908,Non Medical Emergencies,Brooklyn,16,273
200908,Non Medical Emergencies,Brooklyn,17,198
200908,Non Medical Emergencies,Brooklyn,18,308
200908,Non Medical Emergencies,Brooklyn,Unknown,1
200908,Non Medical Emergencies,Queens,1,309
200908,Non Medical Emergencies,Queens,2,169
200908,Non Medical Emergencies,Queens,3,117
200908,Non Medical Emergencies,Queens,4,138
200908,Non Medical Emergencies,Queens,5,204
200908,Non Medical Emergencies,Queens,6,98
200908,Non Medical Emergencies,Queens,7,322
200908,Non Medical Emergencies,Queens,8,254
200908,Non Medical Emergencies,Queens,9,138
200908,Non Medical Emergencies,Queens,10,159
200908,Non Medical Emergencies,Queens,11,192
200908,Non Medical Emergencies,Queens,12,354
200908,Non Medical Emergencies,Queens,13,248
200908,Non Medical Emergencies,Queens,14,289
200908,Non Medical Emergencies,Queens,Unknown,3
200908,False Alarm,Manhattan,1,16
200908,False Alarm,Manhattan,2,43
200908,False Alarm,Manhattan,3,65
200908,False Alarm,Manhattan,4,24
200908,False Alarm,Manhattan,5,42
200908,False Alarm,Manhattan,6,16
200908,False Alarm,Manhattan,7,37
200908,False Alarm,Manhattan,8,19
200908,False Alarm,Manhattan,9,45
200908,False Alarm,Manhattan,10,65
200908,False Alarm,Manhattan,11,55
200908,False Alarm,Manhattan,12,86
200908,False Alarm,Manhattan,Unknown,1
200908,False Alarm,Bronx,1,81
200908,False Alarm,Bronx,2,29
200908,False Alarm,Bronx,3,54
200908,False Alarm,Bronx,4,102
200908,False Alarm,Bronx,5,103
200908,False Alarm,Bronx,6,55
200908,False Alarm,Bronx,7,114
200908,False Alarm,Bronx,8,26
200908,False Alarm,Bronx,9,85
200908,False Alarm,Bronx,10,27
200908,False Alarm,Bronx,11,26
200908,False Alarm,Bronx,12,72
200908,False Alarm,Staten Island,1,119
200908,False Alarm,Staten Island,2,42
200908,False Alarm,Staten Island,3,35
200908,False Alarm,Staten Island,Unknown,2
200908,False Alarm,Brooklyn,1,40
200908,False Alarm,Brooklyn,2,27
200908,False Alarm,Brooklyn,3,51
200908,False Alarm,Brooklyn,4,50
200908,False Alarm,Brooklyn,5,92
200908,False Alarm,Brooklyn,6,21
200908,False Alarm,Brooklyn,7,27
200908,False Alarm,Brooklyn,8,44
200908,False Alarm,Brooklyn,9,31
200908,False Alarm,Brooklyn,10,23
200908,False Alarm,Brooklyn,11,27
200908,False Alarm,Brooklyn,12,20
200908,False Alarm,Brooklyn,13,24
200908,False Alarm,Brooklyn,14,34
200908,False Alarm,Brooklyn,15,21
200908,False Alarm,Brooklyn,16,51
200908,False Alarm,Brooklyn,17,27
200908,False Alarm,Brooklyn,18,22
200908,False Alarm,Queens,1,59
200908,False Alarm,Queens,2,29
200908,False Alarm,Queens,3,34
200908,False Alarm,Queens,4,27
200908,False Alarm,Queens,5,60
200908,False Alarm,Queens,6,24
200908,False Alarm,Queens,7,42
200908,False Alarm,Queens,8,50
200908,False Alarm,Queens,9,33
200908,False Alarm,Queens,10,37
200908,False Alarm,Queens,11,21
200908,False Alarm,Queens,12,126
200908,False Alarm,Queens,13,86
200908,False Alarm,Queens,14,50
200908,False Alarm,Queens,Unknown,7
200908,Medical False Alarm,Manhattan,1,5
200908,Medical False Alarm,Manhattan,2,15
200908,Medical False Alarm,Manhattan,3,14
200908,Medical False Alarm,Manhattan,4,11
200908,Medical False Alarm,Manhattan,5,23
200908,Medical False Alarm,Manhattan,6,5
200908,Medical False Alarm,Manhattan,7,7
200908,Medical False Alarm,Manhattan,8,7
200908,Medical False Alarm,Manhattan,9,6
200908,Medical False Alarm,Manhattan,10,14
200908,Medical False Alarm,Manhattan,11,15
200908,Medical False Alarm,Manhattan,12,9
200908,Medical False Alarm,Manhattan,Unknown,1
200908,Medical False Alarm,Bronx,1,14
200908,Medical False Alarm,Bronx,2,3
200908,Medical False Alarm,Bronx,3,9
200908,Medical False Alarm,Bronx,4,16
200908,Medical False Alarm,Bronx,5,10
200908,Medical False Alarm,Bronx,6,6
200908,Medical False Alarm,Bronx,7,3
200908,Medical False Alarm,Bronx,8,3
200908,Medical False Alarm,Bronx,9,8
200908,Medical False Alarm,Bronx,10,5
200908,Medical False Alarm,Bronx,11,3
200908,Medical False Alarm,Bronx,12,4
200908,Medical False Alarm,Staten Island,1,8
200908,Medical False Alarm,Staten Island,2,5
200908,Medical False Alarm,Staten Island,3,2
200908,Medical False Alarm,Brooklyn,1,6
200908,Medical False Alarm,Brooklyn,2,10
200908,Medical False Alarm,Brooklyn,3,13
200908,Medical False Alarm,Brooklyn,4,6
200908,Medical False Alarm,Brooklyn,5,12
200908,Medical False Alarm,Brooklyn,6,1
200908,Medical False Alarm,Brooklyn,7,6
200908,Medical False Alarm,Brooklyn,8,5
200908,Medical False Alarm,Brooklyn,9,6
200908,Medical False Alarm,Brooklyn,10,2
200908,Medical False Alarm,Brooklyn,11,1
200908,Medical False Alarm,Brooklyn,12,3
200908,Medical False Alarm,Brooklyn,13,4
200908,Medical False Alarm,Brooklyn,14,3
200908,Medical False Alarm,Brooklyn,15,3
200908,Medical False Alarm,Brooklyn,16,4
200908,Medical False Alarm,Brooklyn,17,5
200908,Medical False Alarm,Brooklyn,18,4
200908,Medical False Alarm,Queens,1,5
200908,Medical False Alarm,Queens,2,6
200908,Medical False Alarm,Queens,3,12
200908,Medical False Alarm,Queens,4,9
200908,Medical False Alarm,Queens,5,6
200908,Medical False Alarm,Queens,6,4
200908,Medical False Alarm,Queens,7,3
200908,Medical False Alarm,Queens,8,4
200908,Medical False Alarm,Queens,9,5
200908,Medical False Alarm,Queens,10,8
200908,Medical False Alarm,Queens,11,4
200908,Medical False Alarm,Queens,12,17
200908,Medical False Alarm,Queens,13,5
200908,Medical False Alarm,Queens,14,3
200908,Medical False Alarm,Queens,Unknown,1
200908,All Fire/Emergency Incidents,Manhattan,1,502
200908,All Fire/Emergency Incidents,Manhattan,2,699
200908,All Fire/Emergency Incidents,Manhattan,3,1138
200908,All Fire/Emergency Incidents,Manhattan,4,719
200908,All Fire/Emergency Incidents,Manhattan,5,1425
200908,All Fire/Emergency Incidents,Manhattan,6,783
200908,All Fire/Emergency Incidents,Manhattan,7,911
200908,All Fire/Emergency Incidents,Manhattan,8,882
200908,All Fire/Emergency Incidents,Manhattan,9,600
200908,All Fire/Emergency Incidents,Manhattan,10,941
200908,All Fire/Emergency Incidents,Manhattan,11,1204
200908,All Fire/Emergency Incidents,Manhattan,12,1019
200908,All Fire/Emergency Incidents,Manhattan,Unknown,13
200908,All Fire/Emergency Incidents,Bronx,1,906
200908,All Fire/Emergency Incidents,Bronx,2,322
200908,All Fire/Emergency Incidents,Bronx,3,678
200908,All Fire/Emergency Incidents,Bronx,4,921
200908,All Fire/Emergency Incidents,Bronx,5,929
200908,All Fire/Emergency Incidents,Bronx,6,572
200908,All Fire/Emergency Incidents,Bronx,7,814
200908,All Fire/Emergency Incidents,Bronx,8,460
200908,All Fire/Emergency Incidents,Bronx,9,985
200908,All Fire/Emergency Incidents,Bronx,10,718
200908,All Fire/Emergency Incidents,Bronx,11,670
200908,All Fire/Emergency Incidents,Bronx,12,750
200908,All Fire/Emergency Incidents,Bronx,Unknown,1
200908,All Fire/Emergency Incidents,Staten Island,1,908
200908,All Fire/Emergency Incidents,Staten Island,2,576
200908,All Fire/Emergency Incidents,Staten Island,3,515
200908,All Fire/Emergency Incidents,Staten Island,Unknown,10
200908,All Fire/Emergency Incidents,Brooklyn,1,855
200908,All Fire/Emergency Incidents,Brooklyn,2,848
200908,All Fire/Emergency Incidents,Brooklyn,3,1121
200908,All Fire/Emergency Incidents,Brooklyn,4,555
200908,All Fire/Emergency Incidents,Brooklyn,5,1087
200908,All Fire/Emergency Incidents,Brooklyn,6,465
200908,All Fire/Emergency Incidents,Brooklyn,7,429
200908,All Fire/Emergency Incidents,Brooklyn,8,615
200908,All Fire/Emergency Incidents,Brooklyn,9,476
200908,All Fire/Emergency Incidents,Brooklyn,10,544
200908,All Fire/Emergency Incidents,Brooklyn,11,483
200908,All Fire/Emergency Incidents,Brooklyn,12,472
200908,All Fire/Emergency Incidents,Brooklyn,13,641
200908,All Fire/Emergency Incidents,Brooklyn,14,632
200908,All Fire/Emergency Incidents,Brooklyn,15,538
200908,All Fire/Emergency Incidents,Brooklyn,16,707
200908,All Fire/Emergency Incidents,Brooklyn,17,556
200908,All Fire/Emergency Incidents,Brooklyn,18,722
200908,All Fire/Emergency Incidents,Brooklyn,Unknown,3
200908,All Fire/Emergency Incidents,Queens,1,797
200908,All Fire/Emergency Incidents,Queens,2,483
200908,All Fire/Emergency Incidents,Queens,3,413
200908,All Fire/Emergency Incidents,Queens,4,442
200908,All Fire/Emergency Incidents,Queens,5,602
200908,All Fire/Emergency Incidents,Queens,6,315
200908,All Fire/Emergency Incidents,Queens,7,738
200908,All Fire/Emergency Incidents,Queens,8,599
200908,All Fire/Emergency Incidents,Queens,9,438
200908,All Fire/Emergency Incidents,Queens,10,488
200908,All Fire/Emergency Incidents,Queens,11,390
200908,All Fire/Emergency Incidents,Queens,12,1189
200908,All Fire/Emergency Incidents,Queens,13,683
200908,All Fire/Emergency Incidents,Queens,14,650
200908,All Fire/Emergency Incidents,Queens,Unknown,16
200909,Structural Fires,Manhattan,1,16
200909,Structural Fires,Manhattan,2,25
200909,Structural Fires,Manhattan,3,45
200909,Structural Fires,Manhattan,4,26
200909,Structural Fires,Manhattan,5,47
200909,Structural Fires,Manhattan,6,48
200909,Structural Fires,Manhattan,7,50
200909,Structural Fires,Manhattan,8,36
200909,Structural Fires,Manhattan,9,43
200909,Structural Fires,Manhattan,10,42
200909,Structural Fires,Manhattan,11,46
200909,Structural Fires,Manhattan,12,44
200909,Structural Fires,Bronx,1,37
200909,Structural Fires,Bronx,2,18
200909,Structural Fires,Bronx,3,47
200909,Structural Fires,Bronx,4,42
200909,Structural Fires,Bronx,5,49
200909,Structural Fires,Bronx,6,32
200909,Structural Fires,Bronx,7,36
200909,Structural Fires,Bronx,8,26
200909,Structural Fires,Bronx,9,48
200909,Structural Fires,Bronx,10,39
200909,Structural Fires,Bronx,11,25
200909,Structural Fires,Bronx,12,49
200909,Structural Fires,Staten Island,1,47
200909,Structural Fires,Staten Island,2,26
200909,Structural Fires,Staten Island,3,29
200909,Structural Fires,Staten Island,Unknown,1
200909,Structural Fires,Brooklyn,1,37
200909,Structural Fires,Brooklyn,2,48
200909,Structural Fires,Brooklyn,3,45
200909,Structural Fires,Brooklyn,4,42
200909,Structural Fires,Brooklyn,5,45
200909,Structural Fires,Brooklyn,6,30
200909,Structural Fires,Brooklyn,7,20
200909,Structural Fires,Brooklyn,8,30
200909,Structural Fires,Brooklyn,9,38
200909,Structural Fires,Brooklyn,10,16
200909,Structural Fires,Brooklyn,11,11
200909,Structural Fires,Brooklyn,12,45
200909,Structural Fires,Brooklyn,13,26
200909,Structural Fires,Brooklyn,14,70
200909,Structural Fires,Brooklyn,15,27
200909,Structural Fires,Brooklyn,16,36
200909,Structural Fires,Brooklyn,17,53
200909,Structural Fires,Brooklyn,18,57
200909,Structural Fires,Queens,1,27
200909,Structural Fires,Queens,2,21
200909,Structural Fires,Queens,3,14
200909,Structural Fires,Queens,4,17
200909,Structural Fires,Queens,5,15
200909,Structural Fires,Queens,6,9
200909,Structural Fires,Queens,7,44
200909,Structural Fires,Queens,8,44
200909,Structural Fires,Queens,9,23
200909,Structural Fires,Queens,10,18
200909,Structural Fires,Queens,11,16
200909,Structural Fires,Queens,12,69
200909,Structural Fires,Queens,13,39
200909,Structural Fires,Queens,14,39
200909,Non Structural Fires,Manhattan,1,24
200909,Non Structural Fires,Manhattan,2,29
200909,Non Structural Fires,Manhattan,3,21
200909,Non Structural Fires,Manhattan,4,17
200909,Non Structural Fires,Manhattan,5,47
200909,Non Structural Fires,Manhattan,6,18
200909,Non Structural Fires,Manhattan,7,23
200909,Non Structural Fires,Manhattan,8,16
200909,Non Structural Fires,Manhattan,9,6
200909,Non Structural Fires,Manhattan,10,31
200909,Non Structural Fires,Manhattan,11,25
200909,Non Structural Fires,Manhattan,12,20
200909,Non Structural Fires,Bronx,1,26
200909,Non Structural Fires,Bronx,2,12
200909,Non Structural Fires,Bronx,3,18
200909,Non Structural Fires,Bronx,4,17
200909,Non Structural Fires,Bronx,5,26
200909,Non Structural Fires,Bronx,6,13
200909,Non Structural Fires,Bronx,7,17
200909,Non Structural Fires,Bronx,8,13
200909,Non Structural Fires,Bronx,9,32
200909,Non Structural Fires,Bronx,10,20
200909,Non Structural Fires,Bronx,11,15
200909,Non Structural Fires,Bronx,12,28
200909,Non Structural Fires,Staten Island,1,27
200909,Non Structural Fires,Staten Island,2,24
200909,Non Structural Fires,Staten Island,3,13
200909,Non Structural Fires,Brooklyn,1,39
200909,Non Structural Fires,Brooklyn,2,33
200909,Non Structural Fires,Brooklyn,3,17
200909,Non Structural Fires,Brooklyn,4,21
200909,Non Structural Fires,Brooklyn,5,30
200909,Non Structural Fires,Brooklyn,6,19
200909,Non Structural Fires,Brooklyn,7,14
200909,Non Structural Fires,Brooklyn,8,18
200909,Non Structural Fires,Brooklyn,9,5
200909,Non Structural Fires,Brooklyn,10,18
200909,Non Structural Fires,Brooklyn,11,17
200909,Non Structural Fires,Brooklyn,12,16
200909,Non Structural Fires,Brooklyn,13,13
200909,Non Structural Fires,Brooklyn,14,15
200909,Non Structural Fires,Brooklyn,15,29
200909,Non Structural Fires,Brooklyn,16,17
200909,Non Structural Fires,Brooklyn,17,19
200909,Non Structural Fires,Brooklyn,18,22
200909,Non Structural Fires,Queens,1,43
200909,Non Structural Fires,Queens,2,15
200909,Non Structural Fires,Queens,3,11
200909,Non Structural Fires,Queens,4,20
200909,Non Structural Fires,Queens,5,30
200909,Non Structural Fires,Queens,6,14
200909,Non Structural Fires,Queens,7,41
200909,Non Structural Fires,Queens,8,15
200909,Non Structural Fires,Queens,9,12
200909,Non Structural Fires,Queens,10,28
200909,Non Structural Fires,Queens,11,15
200909,Non Structural Fires,Queens,12,40
200909,Non Structural Fires,Queens,13,28
200909,Non Structural Fires,Queens,14,35
200909,Non Structural Fires,Queens,Unknown,1
200909,Medical Emergencies,Manhattan,1,199
200909,Medical Emergencies,Manhattan,2,298
200909,Medical Emergencies,Manhattan,3,511
200909,Medical Emergencies,Manhattan,4,383
200909,Medical Emergencies,Manhattan,5,630
200909,Medical Emergencies,Manhattan,6,416
200909,Medical Emergencies,Manhattan,7,368
200909,Medical Emergencies,Manhattan,8,392
200909,Medical Emergencies,Manhattan,9,224
200909,Medical Emergencies,Manhattan,10,370
200909,Medical Emergencies,Manhattan,11,394
200909,Medical Emergencies,Manhattan,12,400
200909,Medical Emergencies,Manhattan,Unknown,7
200909,Medical Emergencies,Bronx,1,350
200909,Medical Emergencies,Bronx,2,112
200909,Medical Emergencies,Bronx,3,249
200909,Medical Emergencies,Bronx,4,378
200909,Medical Emergencies,Bronx,5,347
200909,Medical Emergencies,Bronx,6,245
200909,Medical Emergencies,Bronx,7,258
200909,Medical Emergencies,Bronx,8,143
200909,Medical Emergencies,Bronx,9,361
200909,Medical Emergencies,Bronx,10,277
200909,Medical Emergencies,Bronx,11,260
200909,Medical Emergencies,Bronx,12,237
200909,Medical Emergencies,Staten Island,1,358
200909,Medical Emergencies,Staten Island,2,264
200909,Medical Emergencies,Staten Island,3,214
200909,Medical Emergencies,Staten Island,Unknown,4
200909,Medical Emergencies,Brooklyn,1,391
200909,Medical Emergencies,Brooklyn,2,352
200909,Medical Emergencies,Brooklyn,3,451
200909,Medical Emergencies,Brooklyn,4,252
200909,Medical Emergencies,Brooklyn,5,431
200909,Medical Emergencies,Brooklyn,6,182
200909,Medical Emergencies,Brooklyn,7,182
200909,Medical Emergencies,Brooklyn,8,237
200909,Medical Emergencies,Brooklyn,9,205
200909,Medical Emergencies,Brooklyn,10,264
200909,Medical Emergencies,Brooklyn,11,199
200909,Medical Emergencies,Brooklyn,12,209
200909,Medical Emergencies,Brooklyn,13,246
200909,Medical Emergencies,Brooklyn,14,211
200909,Medical Emergencies,Brooklyn,15,246
200909,Medical Emergencies,Brooklyn,16,298
200909,Medical Emergencies,Brooklyn,17,297
200909,Medical Emergencies,Brooklyn,18,271
200909,Medical Emergencies,Brooklyn,Unknown,3
200909,Medical Emergencies,Queens,1,345
200909,Medical Emergencies,Queens,2,189
200909,Medical Emergencies,Queens,3,222
200909,Medical Emergencies,Queens,4,202
200909,Medical Emergencies,Queens,5,244
200909,Medical Emergencies,Queens,6,115
200909,Medical Emergencies,Queens,7,264
200909,Medical Emergencies,Queens,8,219
200909,Medical Emergencies,Queens,9,203
200909,Medical Emergencies,Queens,10,249
200909,Medical Emergencies,Queens,11,169
200909,Medical Emergencies,Queens,12,537
200909,Medical Emergencies,Queens,13,260
200909,Medical Emergencies,Queens,14,212
200909,Medical Emergencies,Queens,Unknown,6
200909,Non Medical Emergencies,Manhattan,1,228
200909,Non Medical Emergencies,Manhattan,2,273
200909,Non Medical Emergencies,Manhattan,3,378
200909,Non Medical Emergencies,Manhattan,4,254
200909,Non Medical Emergencies,Manhattan,5,496
200909,Non Medical Emergencies,Manhattan,6,276
200909,Non Medical Emergencies,Manhattan,7,362
200909,Non Medical Emergencies,Manhattan,8,329
200909,Non Medical Emergencies,Manhattan,9,223
200909,Non Medical Emergencies,Manhattan,10,408
200909,Non Medical Emergencies,Manhattan,11,512
200909,Non Medical Emergencies,Manhattan,12,273
200909,Non Medical Emergencies,Manhattan,Unknown,6
200909,Non Medical Emergencies,Bronx,1,357
200909,Non Medical Emergencies,Bronx,2,106
200909,Non Medical Emergencies,Bronx,3,260
200909,Non Medical Emergencies,Bronx,4,270
200909,Non Medical Emergencies,Bronx,5,239
200909,Non Medical Emergencies,Bronx,6,189
200909,Non Medical Emergencies,Bronx,7,261
200909,Non Medical Emergencies,Bronx,8,153
200909,Non Medical Emergencies,Bronx,9,302
200909,Non Medical Emergencies,Bronx,10,241
200909,Non Medical Emergencies,Bronx,11,198
200909,Non Medical Emergencies,Bronx,12,254
200909,Non Medical Emergencies,Staten Island,1,310
