DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Not Student with Disability,105,86,8,7.60%,9.30%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Not Student with Disability,86,63,8,9.30%,12.70%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Student with Disability,17,8,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Student with Disability,13,2,s,s,s
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Not Student with Disability,72,61,14,19.40%,23.00%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Not Student with Disability,79,57,6,7.60%,10.50%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Student with Disability,15,7,s,s,s
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Student with Disability,10,6,s,s,s
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Not Student with Disability,152,111,26,17.10%,23.40%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Not Student with Disability,136,94,14,10.30%,14.90%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Student with Disability,26,11,s,s,s
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Student with Disability,30,12,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Not Student with Disability,38,31,4,10.50%,12.90%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Not Student with Disability,41,28,2,4.90%,7.10%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Student with Disability,9,6,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Student with Disability,9,5,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Not Student with Disability,128,113,36,28.10%,31.90%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Not Student with Disability,142,131,45,31.70%,34.40%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Student with Disability,7,4,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Student with Disability,18,7,s,s,s
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2006,Not Student with Disability,63,48,11,17.50%,22.90%
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2007,Not Student with Disability,82,57,10,12.20%,17.50%
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2006,Student with Disability,10,7,s,s,s
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2007,Student with Disability,15,6,s,s,s
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2006,Not Student with Disability,53,50,11,20.80%,22.00%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2007,Not Student with Disability,73,63,24,32.90%,38.10%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2006,Student with Disability,9,8,s,s,s
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2007,Student with Disability,12,9,s,s,s
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2006,Not Student with Disability,55,40,1,1.80%,2.50%
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2007,Not Student with Disability,59,36,2,3.40%,5.60%
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2006,Student with Disability,12,9,s,s,s
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2007,Student with Disability,20,8,s,s,s
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2006,Not Student with Disability,57,32,5,8.80%,15.60%
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2007,Not Student with Disability,57,35,6,10.50%,17.10%
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2006,Student with Disability,15,3,s,s,s
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2007,Student with Disability,15,4,s,s,s
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2006,Not Student with Disability,117,67,4,3.40%,6.00%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2007,Not Student with Disability,134,76,10,7.50%,13.20%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2006,Student with Disability,1,0,s,s,s
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2007,Student with Disability,1,0,s,s,s
10X284,BRONX SCHOOL OF LAW AND FINANCE,2006,Not Student with Disability,86,55,8,9.30%,14.50%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2007,Not Student with Disability,88,56,10,11.40%,17.90%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2006,Student with Disability,13,3,s,s,s
10X284,BRONX SCHOOL OF LAW AND FINANCE,2007,Student with Disability,10,4,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2006,Not Student with Disability,103,23,1,1.00%,4.30%
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2007,Not Student with Disability,80,17,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2006,Student with Disability,10,1,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2007,Student with Disability,12,1,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2006,Not Student with Disability,82,49,7,8.50%,14.30%
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2007,Not Student with Disability,98,57,5,5.10%,8.80%
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2006,Student with Disability,1,0,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2007,Student with Disability,1,0,s,s,s
10X368,IN TECH ACADEMY (MS/HS 368),2006,Not Student with Disability,101,64,17,16.80%,26.60%
10X368,IN TECH ACADEMY (MS/HS 368),2007,Not Student with Disability,107,74,23,21.50%,31.10%
10X368,IN TECH ACADEMY (MS/HS 368),2006,Student with Disability,14,8,s,s,s
10X368,IN TECH ACADEMY (MS/HS 368),2007,Student with Disability,11,5,s,s,s
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2006,Not Student with Disability,1,0,s,s,s
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2007,Not Student with Disability,113,104,34,30.10%,32.70%
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2006,Student with Disability,1,0,s,s,s
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2007,Student with Disability,1,1,s,s,s
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,Not Student with Disability,3,0,s,s,s
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,Not Student with Disability,9,0,s,s,s
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,Not Student with Disability,116,79,5,4.30%,6.30%
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,Not Student with Disability,99,71,22,22.20%,31.00%
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,Student with Disability,18,9,s,s,s
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,Student with Disability,21,13,s,s,s
10X434,BELMONT PREP HIGH SCHOOL,2006,Not Student with Disability,80,58,3,3.80%,5.20%
10X434,BELMONT PREP HIGH SCHOOL,2007,Not Student with Disability,66,45,2,3.00%,4.40%
10X434,BELMONT PREP HIGH SCHOOL,2006,Student with Disability,16,3,s,s,s
10X434,BELMONT PREP HIGH SCHOOL,2007,Student with Disability,8,5,s,s,s
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2006,Not Student with Disability,67,52,5,7.50%,9.60%
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2007,Not Student with Disability,59,51,2,3.40%,3.90%
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2006,Student with Disability,15,8,s,s,s
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2007,Student with Disability,10,6,s,s,s
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2006,Not Student with Disability,117,70,11,9.40%,15.70%
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2007,Not Student with Disability,103,51,6,5.80%,11.80%
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2006,Student with Disability,27,4,s,s,s
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2007,Student with Disability,26,8,s,s,s
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2006,Not Student with Disability,94,39,9,9.60%,23.10%
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2007,Not Student with Disability,78,36,3,3.80%,8.30%
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2006,Student with Disability,21,7,s,s,s
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2007,Student with Disability,17,7,s,s,s
10X440,DEWITT CLINTON HIGH SCHOOL,2006,Not Student with Disability,888,538,158,17.80%,29.40%
10X440,DEWITT CLINTON HIGH SCHOOL,2007,Not Student with Disability,891,496,97,10.90%,19.60%
10X440,DEWITT CLINTON HIGH SCHOOL,2006,Student with Disability,125,34,0,0.00%,0.00%
10X440,DEWITT CLINTON HIGH SCHOOL,2007,Student with Disability,151,29,0,0.00%,0.00%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2006,Not Student with Disability,77,58,16,20.80%,27.60%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2007,Not Student with Disability,78,55,3,3.80%,5.50%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2006,Student with Disability,5,3,s,s,s
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2007,Student with Disability,7,5,s,s,s
10X445,BRONX HIGH SCHOOL OF SCIENCE,2006,Not Student with Disability,664,653,646,97.30%,98.90%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2007,Not Student with Disability,725,721,716,98.80%,99.30%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2006,Student with Disability,4,4,s,s,s
10X445,BRONX HIGH SCHOOL OF SCIENCE,2007,Student with Disability,3,3,s,s,s
10X475,JOHN F KENNEDY HIGH SCHOOL,2006,Not Student with Disability,417,154,13,3.10%,8.40%
10X475,JOHN F KENNEDY HIGH SCHOOL,2007,Not Student with Disability,292,117,4,1.40%,3.40%
10X475,JOHN F KENNEDY HIGH SCHOOL,2006,Student with Disability,85,25,1,1.20%,4.00%
10X475,JOHN F KENNEDY HIGH SCHOOL,2007,Student with Disability,87,16,s,s,s
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2006,Not Student with Disability,97,89,43,44.30%,48.30%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2007,Not Student with Disability,89,73,21,23.60%,28.80%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2006,Student with Disability,10,6,s,s,s
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2007,Student with Disability,5,2,s,s,s
10X546,BRONX THEATRE HIGH SCHOOL,2006,Not Student with Disability,91,50,9,9.90%,18.00%
10X546,BRONX THEATRE HIGH SCHOOL,2007,Not Student with Disability,89,52,5,5.60%,9.60%
10X546,BRONX THEATRE HIGH SCHOOL,2006,Student with Disability,17,6,s,s,s
10X546,BRONX THEATRE HIGH SCHOOL,2007,Student with Disability,16,4,s,s,s
10X549,DISCOVERY HIGH SCHOOL,2006,Not Student with Disability,81,58,5,6.20%,8.60%
10X549,DISCOVERY HIGH SCHOOL,2007,Not Student with Disability,100,63,11,11.00%,17.50%
10X549,DISCOVERY HIGH SCHOOL,2006,Student with Disability,15,4,s,s,s
10X549,DISCOVERY HIGH SCHOOL,2007,Student with Disability,20,10,s,s,s
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2006,Not Student with Disability,288,147,16,5.60%,10.90%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2007,Not Student with Disability,286,101,5,1.70%,5.00%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2006,Student with Disability,74,5,s,s,s
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2007,Student with Disability,66,5,s,s,s
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2006,Not Student with Disability,76,74,73,96.10%,98.60%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2007,Not Student with Disability,84,82,81,96.40%,98.80%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2006,Student with Disability,2,2,s,s,s
11X113,RICHARD R. GREEN SCHOOL,2006,Not Student with Disability,1,0,s,s,s
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2006,Not Student with Disability,57,55,2,3.50%,3.60%
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2007,Not Student with Disability,55,52,6,10.90%,11.50%
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2006,Student with Disability,1,1,s,s,s
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2007,Student with Disability,3,3,s,s,s
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2006,Not Student with Disability,101,71,10,9.90%,14.10%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2007,Not Student with Disability,98,62,3,3.10%,4.80%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2006,Student with Disability,17,8,s,s,s
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2007,Student with Disability,18,3,s,s,s
11X265,BRONX LAB SCHOOL,2006,Not Student with Disability,82,54,5,6.10%,9.30%
11X265,BRONX LAB SCHOOL,2007,Not Student with Disability,77,51,5,6.50%,9.80%
11X265,BRONX LAB SCHOOL,2006,Student with Disability,12,5,s,s,s
11X265,BRONX LAB SCHOOL,2007,Student with Disability,13,3,s,s,s
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2006,Not Student with Disability,61,42,4,6.60%,9.50%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2007,Not Student with Disability,66,37,2,3.00%,5.40%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2006,Student with Disability,4,1,s,s,s
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2007,Student with Disability,19,5,s,s,s
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2006,Not Student with Disability,77,65,11,14.30%,16.90%
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2007,Not Student with Disability,114,87,14,12.30%,16.10%
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2006,Student with Disability,13,9,s,s,s
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2007,Student with Disability,15,10,s,s,s
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2006,Not Student with Disability,103,82,37,35.90%,45.10%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2007,Not Student with Disability,89,77,34,38.20%,44.20%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2006,Student with Disability,18,8,s,s,s
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2007,Student with Disability,14,6,s,s,s
11X290,BRONX ACADEMY OF HEALTH CAREERS,2006,Not Student with Disability,80,54,7,8.80%,13.00%
11X290,BRONX ACADEMY OF HEALTH CAREERS,2007,Not Student with Disability,94,73,10,10.60%,13.70%
11X290,BRONX ACADEMY OF HEALTH CAREERS,2006,Student with Disability,19,8,s,s,s
11X290,BRONX ACADEMY OF HEALTH CAREERS,2007,Student with Disability,21,7,s,s,s
11X299,ASTOR COLLEGIATE ACADEMY,2006,Not Student with Disability,86,61,4,4.70%,6.60%
11X299,ASTOR COLLEGIATE ACADEMY,2007,Not Student with Disability,96,60,7,7.30%,11.70%
11X299,ASTOR COLLEGIATE ACADEMY,2006,Student with Disability,25,11,s,s,s
11X299,ASTOR COLLEGIATE ACADEMY,2007,Student with Disability,21,8,s,s,s
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2006,Not Student with Disability,304,144,15,4.90%,10.40%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2007,Not Student with Disability,312,145,10,3.20%,6.90%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2006,Student with Disability,78,15,s,s,s
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2007,Student with Disability,85,13,s,s,s
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2006,Not Student with Disability,69,50,11,15.90%,22.00%
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2007,Not Student with Disability,50,30,6,12.00%,20.00%
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2006,Student with Disability,26,9,s,s,s
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2007,Student with Disability,9,1,s,s,s
11X425,EVANDER CHILDS HIGH SCHOOL,2006,Not Student with Disability,1,0,s,s,s
11X455,HARRY S TRUMAN HIGH SCHOOL,2006,Not Student with Disability,445,290,51,11.50%,17.60%
11X455,HARRY S TRUMAN HIGH SCHOOL,2007,Not Student with Disability,481,321,32,6.70%,10.00%
11X455,HARRY S TRUMAN HIGH SCHOOL,2006,Student with Disability,120,48,0,0.00%,0.00%
11X455,HARRY S TRUMAN HIGH SCHOOL,2007,Student with Disability,137,35,0,0.00%,0.00%
11X513,NEW WORLD HIGH SCHOOL,2006,Not Student with Disability,62,46,11,17.70%,23.90%
11X513,NEW WORLD HIGH SCHOOL,2007,Not Student with Disability,56,27,11,19.60%,40.70%
11X514,THE BRONX PREPARATORY ACADEMY,2006,Not Student with Disability,53,28,2,3.80%,7.10%
11X514,THE BRONX PREPARATORY ACADEMY,2007,Not Student with Disability,52,25,0,0.00%,0.00%
11X514,THE BRONX PREPARATORY ACADEMY,2006,Student with Disability,13,5,s,s,s
11X514,THE BRONX PREPARATORY ACADEMY,2007,Student with Disability,16,1,s,s,s
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2006,Not Student with Disability,96,51,7,7.30%,13.70%
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2007,Not Student with Disability,83,55,6,7.20%,10.90%
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2006,Student with Disability,20,8,s,s,s
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2007,Student with Disability,20,3,s,s,s
11X542,PELHAM PREPARATORY ACADEMY,2006,Not Student with Disability,103,94,28,27.20%,29.80%
11X542,PELHAM PREPARATORY ACADEMY,2007,Not Student with Disability,99,91,22,22.20%,24.20%
11X542,PELHAM PREPARATORY ACADEMY,2006,Student with Disability,8,5,s,s,s
11X542,PELHAM PREPARATORY ACADEMY,2007,Student with Disability,7,6,s,s,s
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2006,Not Student with Disability,95,58,5,5.30%,8.60%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2007,Not Student with Disability,90,59,25,27.80%,42.40%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2006,Student with Disability,23,13,s,s,s
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2007,Student with Disability,17,5,s,s,s
11X545,BRONX AEROSPACE HIGH SCHOOL,2006,Not Student with Disability,54,50,6,11.10%,12.00%
11X545,BRONX AEROSPACE HIGH SCHOOL,2007,Not Student with Disability,61,51,3,4.90%,5.90%
11X545,BRONX AEROSPACE HIGH SCHOOL,2006,Student with Disability,16,12,s,s,s
11X545,BRONX AEROSPACE HIGH SCHOOL,2007,Student with Disability,20,12,s,s,s
12X158,THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL,2007,Student with Disability,1,0,s,s,s
12X248,METROPOLITAN HIGH SCHOOL (THE),2006,Not Student with Disability,84,63,3,3.60%,4.80%
12X248,METROPOLITAN HIGH SCHOOL (THE),2007,Not Student with Disability,66,48,3,4.50%,6.30%
12X248,METROPOLITAN HIGH SCHOOL (THE),2006,Student with Disability,20,11,s,s,s
12X248,METROPOLITAN HIGH SCHOOL (THE),2007,Student with Disability,15,7,s,s,s
12X251,EXPLORATIONS ACADEMY,2006,Not Student with Disability,63,46,0,0.00%,0.00%
12X251,EXPLORATIONS ACADEMY,2007,Not Student with Disability,88,59,3,3.40%,5.10%
12X251,EXPLORATIONS ACADEMY,2006,Student with Disability,6,4,s,s,s
12X251,EXPLORATIONS ACADEMY,2007,Student with Disability,20,7,s,s,s
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2006,Not Student with Disability,92,47,1,1.10%,2.10%
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2007,Not Student with Disability,68,11,s,s,s
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2006,Student with Disability,21,4,s,s,s
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2007,Student with Disability,27,0,s,s,s
12X267,BRONX LATIN SCHOOL,2006,Not Student with Disability,2,0,s,s,s
12X267,BRONX LATIN SCHOOL,2007,Not Student with Disability,37,31,6,16.20%,19.40%
12X267,BRONX LATIN SCHOOL,2007,Student with Disability,3,0,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2006,Not Student with Disability,53,36,1,1.90%,2.80%
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2007,Not Student with Disability,68,54,5,7.40%,9.30%
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2006,Student with Disability,21,14,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2007,Student with Disability,22,9,s,s,s
12X278,PEACE AND DIVERSITY ACADEMY,2006,Not Student with Disability,81,43,4,4.90%,9.30%
12X278,PEACE AND DIVERSITY ACADEMY,2007,Not Student with Disability,64,29,5,7.80%,17.20%
12X278,PEACE AND DIVERSITY ACADEMY,2006,Student with Disability,15,4,s,s,s
12X278,PEACE AND DIVERSITY ACADEMY,2007,Student with Disability,6,1,s,s,s
12X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,2007,Not Student with Disability,4,0,s,s,s
12X446,ARTURO SCHOMBURG SATELLITE ACADEMY-BRONX,2007,Not Student with Disability,128,4,s,s,s
12X446,ARTURO SCHOMBURG SATELLITE ACADEMY-BRONX,2007,Student with Disability,8,0,s,s,s
12X480,BRONX REGIONAL HIGH SCHOOL,2006,Not Student with Disability,93,26,2,2.20%,7.70%
12X480,BRONX REGIONAL HIGH SCHOOL,2007,Not Student with Disability,141,25,5,3.50%,20.00%
12X480,BRONX REGIONAL HIGH SCHOOL,2006,Student with Disability,14,2,s,s,s
12X480,BRONX REGIONAL HIGH SCHOOL,2007,Student with Disability,17,4,s,s,s
12X550,HIGH SCHOOL OF WORLD CULTURES,2006,Not Student with Disability,52,36,4,7.70%,11.10%
12X550,HIGH SCHOOL OF WORLD CULTURES,2007,Not Student with Disability,97,51,3,3.10%,5.90%
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2006,Not Student with Disability,78,46,2,2.60%,4.30%
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2007,Not Student with Disability,43,26,1,2.30%,3.80%
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2006,Student with Disability,21,4,s,s,s
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2007,Student with Disability,16,9,s,s,s
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,Not Student with Disability,113,63,7,6.20%,11.10%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,Not Student with Disability,98,37,2,2.00%,5.40%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,Student with Disability,24,2,s,s,s
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,Student with Disability,19,2,s,s,s
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,Not Student with Disability,86,45,2,2.30%,4.40%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,Not Student with Disability,93,39,6,6.50%,15.40%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,Student with Disability,26,8,s,s,s
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,Student with Disability,14,2,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,Not Student with Disability,3,0,s,s,s
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,Not Student with Disability,76,62,5,6.60%,8.10%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,Not Student with Disability,64,54,8,12.50%,14.80%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,Student with Disability,5,4,s,s,s
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,Student with Disability,8,2,s,s,s
13K336,ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT,2007,Student with Disability,1,0,s,s,s
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,Not Student with Disability,88,65,6,6.80%,9.20%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,Not Student with Disability,75,42,4,5.30%,9.50%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,Student with Disability,8,4,s,s,s
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,Student with Disability,12,1,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2006,Not Student with Disability,62,34,1,1.60%,2.90%
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2007,Not Student with Disability,85,53,6,7.10%,11.30%
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2006,Student with Disability,16,5,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2007,Student with Disability,19,7,s,s,s
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2006,Not Student with Disability,201,129,23,11.40%,17.80%
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2007,Not Student with Disability,206,157,32,15.50%,20.40%
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2006,Student with Disability,30,8,s,s,s
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2007,Student with Disability,28,11,s,s,s
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2006,Not Student with Disability,"1,088",997,961,88.30%,96.40%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2007,Not Student with Disability,"1,112","1,035","1,011",90.90%,97.70%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2006,Student with Disability,9,6,s,s,s
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2007,Student with Disability,14,10,s,s,s
