B01640 ,"CINVAL CAR AND LIMOUSINE SERVICE, INC.                      ",IMPERIAL CAR SERVICE                                        ,40-03 150 STREET,11354,718-939-6666,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01641 ,DEPAUL CAR SERVICE                                          ,                                                            ,1109 EAST   34 STREET,11210,718-692-4130,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01650 ,NY KINGS TRANSPORTATION INC                                 ,KINGS CAR SERVICE                                           ,4 BAY   32 STREET,11214,718-714-1919,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01651 ,U.P.S. RADIO DISPATCH CORP.                                 ,                                                            ,1303 BRONX RIVER AVENUE,10472,718-328-5555,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01653 ,ART'S PLACE INC.                                            ,ON TIME CAR SERVICE                                         ,2111A EAST   19 STREET,11229,718-934-4048,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01663 ,CIBAO RADIO DISPATCH                                        ,                                                            ,112-44 ROOSEVELT AVENUE,11368,718-478-2300,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01667 ,"NEW GOLDEN HORSE C/L SVC,INC.                               ",                                                            ,43-04 MAIN STREET 3FL,11355,718-762-3888,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01672 ,NEW DAYNIGHT CAR SVCE                                       ,                                                            ,452 WEST  145 STREET,10031,212-694-4000,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01674 ,NEW PUEBLA CAR & LIMOUSINE SERVICE INC.                     ,                                                            ,69-35 51 AVENUE,11377,718-458-6464,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01675 ,"TOWNCAR TRANSPORTATION, INC.                                ",NEW TOPACIO CAR SERVICE                                     ,253 GRAHAM AVENUE,11206,718-963-4310,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01678 ,G WAY TRANSPORT INC.                                        ,GETAWAY TRAVEL                                              ,6512 NEW UTRECHT AVENUE,11219,718-236-5000,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01679 ,CENTURY CAR SVCE INC                                        ,                                                            ,78-45 SPRINGFIELD BOULEVARD,11364,718-740-6600,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01685 ,TOV TOO TRANSP INC                                          ,                                                            ,1811 EAST    7 STREET,11223,718-375-8877,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01694 ,OCEAN CAR SERVICE INC.                                      ,BEACH CAR SERVICE                                           ,91-13 ROCKAWAY BEACH BOULEVARD,11693,718-945-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01697 ,NEW MEXICANA CAR SERVICE INC                                ,                                                            ,1840 CONEY ISLAND AVENUE,11230,718-382-0100,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01699 ,NEW MONTAGUE CAR AND LIMO INC                               ,                                                            ,149 ATLANTIC AVENUE,11201,718-625-4444,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01700 ,"LINDEN CAR SERVICES, INC.                                   ",                                                            ,201-09 LINDEN BOULEVARD,11412,718-481-8393,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01703 ,KEXPRESS CAR SERVICE                                        ,                                                            ,146-20B ROCKAWAY BOULEVARD,11436,718-322-5252,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01704 ,AMERIWORLD I INC                                            ,                                                            ,1505 SHEEPHEAD BAY RD.,11235,718-648-8888,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01706 ,FIAT EXPRESS CORP                                           ,                                                            ,275 KINGS HIGHWAY,11223,718-382-6161,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01710 ,68 INC.                                                     ,MASADA III                                                  ,1319 EAST   17 STREET,11230,718-434-6666,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01711 ,FLUSHING LIMO TRANSP CORP                                   ,                                                            ,36-09 164 STREET,11358,718-358-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01714 ,BED STAR DRIVERS ASSOC INC                                  ,                                                            ,528 EMPIRE BOULEVARD,11225,718-771-2299,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01716 ,CALIFORNIA CAR SVCE INC                                     ,                                                            ,1005 CHURCH AVENUE,11218,718-282-4444,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01717 ,HIGH CLASS BRONX LIMO C/S CORP                              ,                                                            ,2269 HAMPDEN PLACE,10468,718-933-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01721 ,W.K. CAR & LIMO SERVICE INC                                 ,                                                            ,17 ALLEN STREET 4A,10002,212-274-1166,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01722 ,BENSONHURST TRANSPORTATION LLC                              ,A R EXPRESS CAR SERVICE                                     ,8609 15 AVENUE,11228,718-236-8881,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01724 ,US EXPRESS CAR & LIMO SVCE INC                              ,                                                            ,99 CHURCH AVENUE,11218,718-236-7373,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01726 ,SUPER CLASS RADIO DISP INC                                  ,                                                            ,1831 GRAND CONCOURSE,10453,718-367-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01730 ,LUCKY EXPRESS CORPORATION                                   ,GOOD LUCK CAR SVCE                                          ,47 LUDLOW STREET,10002,212-219-8886,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01731 ,ROSEDALE BASE CAR SERVICE CORP.                             ,DANNY'S CAR SERVICE                                         ,139-15 FRANCIS LEWIS BOULEVARD,11422,718-528-3434,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01733 ,SHMT INC.                                                   ,MILL BASIN CAR SVCE                                         ,4218 FILLMORE AVENUE 1ST FL,11234,718-444-7777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01734 ,AMERICAN DREAM CAR SERVICE INC.                             ,                                                            ,163 EAST   92 STREET FL,10128,212-426-1010,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01737 ,WASHINGTON RAD DISP INC                                     ,                                                            ,2304 AMSTERDAM AVENUE,10033,212-740-4444,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01738 ,NEW COMMANDO CAR SERVICE CORP.                              ,N.Y. SAETA                                                  ,102-54 43 AVENUE,11368,718-478-7474,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01739 ,THE CENTRAL RADIO DISP INC                                  ,                                                            ,274 WYCKOFF AVENUE 1FL,11237,718-418-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01741 ,MONACO LIMO & CAR SERVICES INC.                             ,                                                            ,742 WASHINGTON AVENUE,11238,718-230-0202,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01743 ,TWO WAY BLACK CARS & RAD GRP                                ,                                                            ,2642 BROADWAY 3 FL,10025,212-663-3333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01745 ,AZUAY CORPORATION                                           ,CARIBE CAR SERVICE                                          ,105-08 LIBERTY AVENUE,11417,718-738-4994,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01751 ,CONCORDE EXP OF N.Y. INC                                    ,                                                            ,1611 EAST   19 STREET,11229,718-645-5555,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01764 ,QUICK RIDE CORP.                                            ,                                                            ,88 HESTER STREET,10002,212-233-0005,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01768 ,NEW SUPERIOR RADIO GRP CORP                                 ,                                                            ,911 COLUMBUS AVENUE,10025,212-663-6560,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01777 ,PREMIUM RADIO DISP & MULTI SVC                              ,                                                            ,1787 AMSTERDAM AVENUE,10031,212-694-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01808 ,OLD TOWN CARS CORP                                          ,DELTA CARS                                                  ,160 MORNINGSTAR ROAD,10303,718-720-9198,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01811 ,IVOIRE CAR SERVICE INC.                                     ,                                                            ,27-29 EAST  124 STREET,10035,212-289-1600,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01815 ,INDO-PAK INC                                                ,MAIN STREET CAR SERVICE                                     ,149-17A UNION TURNPIKE,11367,718-380-3333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01821 ,EMPIRE TRANSPORTATION SERVICE INC.                          ,                                                            ,1417 GRAVESEND NECK ROAD,11229,718-376-5050,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01833 ,T. J.'S CAR SERVICE INC                                     ,                                                            ,17 HARRISON AVENUE,10302,718-442-5800,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01848 ,GRAND LIMO & CAR SERVICE INC.                               ,                                                            ,36-07 32 STREET,11106,718-433-4255,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01855 ,LAURELTON CAR SERVICE INC                                   ,                                                            ,141-32 224 STREET,11413,718-712-8933,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01857 ,NEW YORK RIDE INC.                                          ,                                                            ,701 EAST  214 STREET,10467,212-368-1220,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01868 ,"CHELSEA EXPRESS CAR, INC.                                   ",DIAL 4 LIMO                                                 ,36-31 10TH STREET,11106,718-391-9130,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01893 ,NEW CYPRESS CAR SERVICE CORP.                               ,                                                            ,1063-20 BEDFORD AVENUE,11216,718-398-7900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01918 ,SAMIA CAR SERVICE                                           ,                                                            ,7920 5 AVENUE,11209,718-238-8888,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01924 ,"EASY FAST CAR SERVICE, INC.                                 ",                                                            ,1448 FLATBUSH AVENUE,11210,718-421-3399,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01927 ,"NORTHLANDS TRIPS CAR SERVICE, INC.                          ",                                                            ,149 7 AVENUE,11215,718-797-7100,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01930 ,NORTENA EXPRESS CAR SERVICE INC.                            ,                                                            ,565 CONEY ISLAND AVENUE,11218,718-856-9400,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01934 ,ADAM'S CAR AND LIMO SERVICE                                 ,                                                            ,7117 5 AVENUE,11209,718-836-3600,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01951 ,"C&D CAR SERVICE, INC.                                       ",                                                            ,9104 AVENUE L,11236,718-251-7700,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01958 ,ST.ALBANS-HOLLIS CAR SERVICE                                ,                                                            ,200-10 HOLLIS AVENUE,11412,718-740-2196,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01960 ,ISLAND-WIDE CAR & LIMO SVC INC                              ,                                                            ,12 BRADLEY AVENUE,10314,718-761-5100,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01963 ,"PORTTAL CAR SERVICE,CORP.                                   ",                                                            ,622 CHESTER STREET,11212,718-342-4200,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01972 ,B.A.L. CAR SERVICE INC                                      ,                                                            ,316 SARATOGA AVENUE,11233,347-996-8198,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01973 ,RAJA CAR & LIMOUSINE SERVICE INC.                           ,                                                            ,43-10 MAIN STREET,11355,718-321-1444,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01977 ,USA CAR SERVICE INC.                                        ,                                                            ,511 85 STREET,11209,718-836-4911,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01978 ,KLS TRANSPORTATION INC.                                     ,                                                            ,35-44 11 STREET,11106,718-545-7900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01979 ,DREAMLAND CAR & LIMO.SVC                                    ,                                                            ,9732 SEAVIEW AVENUE,11236,718-444-5000,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01982 ,STATE CAR & LIMO SVC                                        ,                                                            ,923 LIVONIA AVENUE,11207,718-342-6666,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01984 ,NY 88 EXPRESS CORP.                                         ,                                                            ,6420 11 AVENUE,11219,718-706-0033,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01987 ,ASCONA CAR SERVICE INC                                      ,                                                            ,1921 MCDONALD AVENUE,11223,718-449-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01991 ,N. Y. C. STAR LIMOUSINE & CAR SERV. CORP.                   ,                                                            ,2917 FULTON STREET,11207,718-277-6383,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01992 ,"SELECTIVE CAR SERVICES,INC.                                 ",                                                            ,187-27 LINDEN BOULEVARD,11412,718-949-1985,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01995 ,NYMEX UNO EXECUTIVE SEDAN'S INC                             ,NYMEX CAR SERVICE                                           ,43-09 39 STREET,11104,718-786-1000,"TLC-licensed base (FHV, Commuter Van, or Para)",
B01996 ,PUEBLA EXP.CORP.                                            ,                                                            ,802 44 STREET,11220,718-437-2323,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02004 ,METROPOLITAN MULTIPLEX CAR SERVICE CORP.                    ,                                                            ,390 METROPOLITAN AVENUE,11211,718-388-1800,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02006 ,AMERICA UNITED MULTIPLEX CAR SERVICE CORP.                  ,                                                            ,599 MANHATTAN AVENUE,11222,718-349-5900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02012 ,S.R.L. CAR SERVICE INC                                      ,                                                            ,219-23 MERRICK BOULEVARD,11413,718-276-7900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02015 ,ONNURI LIMOUSINE TOUR INC.                                  ,                                                            ,36-24A UNION STREET,11354,718-888-3333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02020 ,BLUE DIAMOND CAR SERVICE INC.                               ,                                                            ,1780 BAY RIDGE AVENUE,11204,718-234-0088,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02021 ,EASYRIDE CAR SERVICE INC.                                   ,                                                            ,2914 AVENUE P,11229,718-444-5557,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02026 ,A RIDE FOR ALL LLC                                          ,                                                            ,36-31 10TH STREET,11106,718-706-7433,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02028 ,FOREST AVENUE CAR SERVICE INC                               ,                                                            ,84 GRANITE AVENUE,10303,718-981-4400,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02030 ,BLUE CAR & LIMO INC                                         ,                                                            ,137 COURT STREET,11201,718-243-2094,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02031 ,JUBILEE RADIO DISPATCHER CORP.                              ,                                                            ,122-05 15 AVENUE,11356,718-478-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02032 ,GLORY CAR & LIMO SVC                                        ,                                                            ,1405 WEBSTER AVENUE,10456,718-676-4777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02034 ,MOE LIMO & CAR SERVICE INC.                                 ,                                                            ,44-12 PURVES STREET,11101,718-786-7474,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02035 ,LUXOR LIMO. INC.                                            ,                                                            ,502 AVENUE U,11223,718-998-4111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02037 ,KINGSDALE DISPATCH INC                                      ,                                                            ,1 RIVERDALE AVENUE,10463,718-796-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02041 ,LEX CAR SERVICE INC.                                        ,                                                            ,134-15 ROCKAWAY BOULEVARD,11420,718-322-5959,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02043 ,M & H CAR SERVICE CORPORATION                               ,                                                            ,39-01 64 STREET,11377,718-507-0505,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02045 ,CATCH AH RIDE LIMO INC                                      ,                                                            ,735 NOSTRAND AVENUE,11216,718-493-2500,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02047 ,LA NEW EXPRESS INC.                                         ,                                                            ,6004 20 AVENUE,11204,718-837-8200,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02048 ,BIG KING CAR & LIMO. INC.                                   ,                                                            ,2504 HARWAY AVENUE,11214,718-714-1900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02049 ,PROSPECT CAR & LIMO INC                                     ,                                                            ,88A 4TH AVENUE,11215,718-599-2222,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02050 ,"MAZIN  CAR & LIMO SVC., LLC                                 ",                                                            ,111-19 LIBERTY AVENUE,11212,917-416-0499,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02055 ,"MONTAGUE MANAGEMENT SERVICES, INC.                          ",PROMINENT CAR & LIMO                                        ,78 HENRY STREET,11201,718-855-7900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02058 ,MEX SERVICE INC                                             ,MEX EXPRESS CAR SERVICE                                     ,1623 CORTELYOU ROAD,11226,718-941-5200,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02066 ,"PLAZA EXECUTIVE, INC                                        ",SONG CAR & LIMOUSINE SERVICE                                ,17-12 GROVE STREET,11385,718-744-8989,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02071 ,ADVANTEDGE CAR & LIMO INC                                   ,                                                            ,98 SMITH STREET,11201,718-797-0777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02077 ,LATINO MIX CAR SERVICE CORP                                 ,                                                            ,505 61 STREET,11220,718-439-0024,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02078 ,DUKE CAR & LIMO SVC.                                        ,                                                            ,167-05 HILLSIDE AVENUE,11432,718-323-0323,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02080 ,#1 MEXICALY CAR SERVICES CORP                               ,                                                            ,184 KNICKERBOCKER AVENUE,11237,718-386-7777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02089 ,COLONIAL II CAR & LIMO SVC.                                 ,                                                            ,7619 3 AVENUE,11209,718-765-1900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02093 ,V.J. CAR & LIMO SVC INC.                                    ,                                                            ,104-08 123 STREET,11419,718-641-7777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02102 ,"GOLDEN DRAGON EXPRESS, INC                                  ",                                                            ,68 EAST BROADWAY #303,10002,212-226-1333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02103 ,A & S LIMOUSINE SERVICE CORP                                ,                                                            ,1096 DEKALB AVENUE,11221,718-455-1900,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02107 ,APOLLO RADIO DISPATCH INC.                                  ,                                                            ,801 FREEMAN STREET,10459,718-589-7330,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02109 ,FARMERS EXPRESS CAR SERVICE INC                             ,                                                            ,138-10 FARMERS BOULEVARD,11434,718-978-3800,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02111 ,HUANG HOU CAR SERVICES INC.                                 ,HUANG HOU CAR SERVICES INC.                                 ,35-14 FARRINGTON STREET 2 FL.,11354,718-939-1828,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02129 ,DISCOVERY TRANSPORTATION CORP.                              ,                                                            ,147 POST AVENUE,10034,212-942-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02135 ,TOMBY HOLDING CORP.                                         ,SEN-ON CAR SERVICE                                          ,101-20 LIBERTY AVENUE,11417,718-641-0329,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02138 ,"GUADALUPANA CAR LIMO, INC                                   ",                                                            ,65-06 20 AVENUE,11204,718-621-0404,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02162 ,"A B C INTERNATIONAL SERVICES, INC.                          ",                                                            ,141-36 ROCKAWAY BOULEVARD,11436,718-974-3597,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02163 ,MEGA MEX INC.                                               ,                                                            ,1401 FOSTER AVENUE,11230,718-859-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02168 ,EASY LIMO LEASING INC.                                      ,                                                            ,76-46 164 STREET,11366,718-380-5466,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02172 ,"LAURA CAR AND LIMO SERVICES, INC                            ",                                                            ,111-13 LEFFERTS BOULEVARD,11420,718-322-3723,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02178 ,NEW WAY CAR SERVICE INC.                                    ,                                                            ,241-02 SOUTH CONDUIT AVENUE,11422,718-749-2902,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02182 ,SPIRIT CAR & LIMO SERVICE INC.                              ,                                                            ,1433 BEDFORD AVENUE,11216,718-797-0777,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02183 ,BANGLA CAR & LIMO. SERVICE INC.                             ,                                                            ,38-56 13 STREET,11101,718-207-8085,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02185 ,ENCORE CAR & LIMO.SERVICE INC.                              ,                                                            ,1038 ROGERS AVENUE,11226,718-675-3333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02188 ,NARROWS LIMO & CAR INC.                                     ,                                                            ,8515 3 AVENUE,11209,718-909-5379,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02189 ,VAN WYCK EXPRESS CAR SERVICE INC.                           ,                                                            ,135-18 LIBERTY AVENUE,11419,718-909-5379,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02193 ,ARC CAR & LIMO SVC                                          ,                                                            ,3015 WEST   23 STREET,11224,718-946-2688,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02194 ,NUMBER 1 TRANSPORTATION INC                                 ,                                                            ,552 BEACH   25 STREET,11691,718-471-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02195 ,OGDEN CAR SERVICES INC                                      ,                                                            ,1165 OGDEN AVENUE,10452,718-574-9105,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02197 ,JAMES A LEASING INC.                                        ,                                                            ,51-03 VAN DAM STREET,11101,718-937-9147,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02206 ,LA POBLANITA CAR SERVICE CORP.                              ,                                                            ,582 BUSHWICK AVENUE,11206,718-574-8888,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02210 ,"MURRAY CAR SERVICE, INC.                                    ",                                                            ,4406A CHURCH AVENUE,11203,718-675-7000,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02211 ,P & L CAR AND LIMO SERVICE INC.                             ,                                                            ,133-08 ROCKAWAY BOULEVARD,11420,718-322-3723,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02212 ,CITY LIMOUSINE TRANSP. INC.                                 ,                                                            ,35-58 12 STREET,11106,718-932-5621,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02213 ,"EXPRESS 11 CAR SERVICE, INC.                                ",                                                            ,475 5 AVENUE,11215,718-499-3800,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02219 ,ALL QUEENS CAR & LIMOUSINE INC.                             ,CAR ON TIME                                                 ,46-17 VERNON BOULEVARD,11101,718-361-2060,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02227 ,REZ'S CAR SERVICE INC.                                      ,                                                            ,149-10 ARCHER AVENUE,11435,718-739-5988,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02228 ,SPECIAL RADIO DISP.CORP.                                    ,                                                            ,969 COLUMBUS AVENUE,10025,212-666-3939,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02229 ,NEW FAT INC.                                                ,                                                            ,1804 RANDALL AVENUE,10473,718-328-3333,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02245 ,OCEANA CAR AND LIMO                                         ,                                                            ,2395 CONEY ISLAND AVENUE,11223,718-645-8888,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02249 ,"LA RAZA CAR SERVICE, INC.                                   ",                                                            ,80-01 31ST AVENUE,11370,718-397-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02258 ,JOE CAR SERVICE                                             ,                                                            ,514 TARGEE STREET,10304,718-556-5050,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02260 ,EXPRESS WAY METRO CARS INC.                                 ,                                                            ,762 64 STREET,11220,718-836-0970,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02265 ,"COUNTY CAR SERVICE, INC.                                    ",                                                            ,246 PARKINSON AVENUE,10305,718-727-6700,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02266 ,YADAH TRANSPORTATION INC.                                   ,                                                            ,1074 BEACH   22 STREET,11691,718-327-8948,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02268 ,"39 LINE TRIP C.S., INC.                                     ",                                                            ,3921 5 AVENUE,11232,718-435-2841,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02269 ,DDA LUXURY LIMO AND CAR SERVICE CORP.                       ,                                                            ,221 MADISON STREET,10002,212-285-2020,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02279 ,MATAMOROS CAR SERVICE INC.                                  ,                                                            ,1017 POST AVENUE,10302,718-390-0035,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02282 ,MCGUINESS CAR SERVICE INC.                                  ,                                                            ,158 NASSAU AVENUE,11222,718-383-6556,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02283 ,BRONX LUXURY SERVICES INC.                                  ,                                                            ,1749 EAST  172 STREET,10472,718-239-9099,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02284 ,"DOLLAR EXPRESS CAR & LIMO, INC.                             ",                                                            ,139-35 JAMAICA AVENUE,11435,718-490-8550,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02288 ,SAFARI TRANSPORTATION INC.                                  ,                                                            ,1267A ATLANTIC AVENUE,11216,718-826-6030,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02293 ,XPRESS TRANSPORT & MULTI SERVICE INC.                       ,                                                            ,958 ST NICHOLAS AVENUE,10032,212-281-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02299 ,GAON CAR & LIMO SERVICE INC.                                ,                                                            ,5802 13 AVENUE,11219,718-972-6666,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02304 ,ASTORIA TRANSPORTATION CORP.                                ,                                                            ,2102 23 STREET,11105,718-626-8686,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02308 ,"RED HOOK CAR & LIMO SERVICE, INC.                           ",                                                            ,100 HUNTINGTON STREET,11231,718-643-1111,"TLC-licensed base (FHV, Commuter Van, or Para)",
B02311 ,FAST CITY CAR & LIMO SVC INC.                               ,                                                            ,3616 CHURCH AVENUE,11203,718-282-0973,"TLC-licensed base (FHV, Commuter Van, or Para)",
