DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2006,Female,60,45,1,1.70%,2.20%
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2007,Female,59,34,2,3.40%,5.90%
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2006,Male,7,4,s,s,s
10X237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED H",2007,Male,20,10,s,s,s
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2006,Female,37,14,s,s,s
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2007,Female,23,17,s,s,s
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2006,Male,35,21,2,5.70%,9.50%
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2007,Male,49,22,3,6.10%,13.60%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2006,Female,48,32,3,6.30%,9.40%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2007,Female,70,40,4,5.70%,10.00%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2006,Male,70,35,1,1.40%,2.90%
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2007,Male,65,36,6,9.20%,16.70%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2006,Female,59,37,4,6.80%,10.80%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2007,Female,53,37,7,13.20%,18.90%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2006,Male,40,21,4,10.00%,19.00%
10X284,BRONX SCHOOL OF LAW AND FINANCE,2007,Male,45,23,4,8.90%,17.40%
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2006,Female,77,18,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2007,Female,54,12,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2006,Male,36,6,s,s,s
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2007,Male,38,6,s,s,s
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2006,Female,39,27,2,5.10%,7.40%
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2007,Female,55,33,2,3.60%,6.10%
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2006,Male,44,22,5,11.40%,22.70%
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2007,Male,44,24,3,6.80%,12.50%
10X368,IN TECH ACADEMY (MS/HS 368),2006,Female,51,33,7,13.70%,21.20%
10X368,IN TECH ACADEMY (MS/HS 368),2007,Female,68,45,11,16.20%,24.40%
10X368,IN TECH ACADEMY (MS/HS 368),2006,Male,64,39,10,15.60%,25.60%
10X368,IN TECH ACADEMY (MS/HS 368),2007,Male,50,34,12,24.00%,35.30%
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2006,Female,1,0,s,s,s
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2007,Female,67,62,19,28.40%,30.60%
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2006,Male,1,0,s,s,s
10X374,KNOWLEDGE AND POWER PREP ACADEMY INTERNATIONAL HIG,2007,Male,47,43,15,31.90%,34.90%
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,Female,1,0,s,s,s
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,Female,5,0,s,s,s
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,Male,2,0,s,s,s
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,Male,4,0,s,s,s
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,Female,83,58,4,4.80%,6.90%
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,Female,67,51,12,17.90%,23.50%
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,Male,51,30,1,2.00%,3.30%
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,Male,53,33,10,18.90%,30.30%
10X434,BELMONT PREP HIGH SCHOOL,2006,Female,44,28,3,6.80%,10.70%
10X434,BELMONT PREP HIGH SCHOOL,2007,Female,44,31,1,2.30%,3.20%
10X434,BELMONT PREP HIGH SCHOOL,2006,Male,52,33,0,0.00%,0.00%
10X434,BELMONT PREP HIGH SCHOOL,2007,Male,30,19,s,s,s
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2006,Female,50,39,2,4.00%,5.10%
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2007,Female,51,43,2,3.90%,4.70%
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2006,Male,32,21,3,9.40%,14.30%
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,2007,Male,18,14,s,s,s
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2006,Female,56,36,8,14.30%,22.20%
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2007,Female,50,26,2,4.00%,7.70%
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2006,Male,88,38,3,3.40%,7.90%
10X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS & TECHNOLO,2007,Male,79,33,4,5.10%,12.10%
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2006,Female,69,31,7,10.10%,22.60%
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2007,Female,54,24,2,3.70%,8.30%
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2006,Male,46,15,s,s,s
10X439,BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICES,2007,Male,41,19,s,s,s
10X440,DEWITT CLINTON HIGH SCHOOL,2006,Female,526,311,88,16.70%,28.30%
10X440,DEWITT CLINTON HIGH SCHOOL,2007,Female,540,300,59,10.90%,19.70%
10X440,DEWITT CLINTON HIGH SCHOOL,2006,Male,487,261,70,14.40%,26.80%
10X440,DEWITT CLINTON HIGH SCHOOL,2007,Male,502,225,38,7.60%,16.90%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2006,Female,42,31,5,11.90%,16.10%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2007,Female,52,33,0,0.00%,0.00%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2006,Male,40,30,11,27.50%,36.70%
10X442,THE CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC,2007,Male,33,27,3,9.10%,11.10%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2006,Female,285,279,277,97.20%,99.30%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2007,Female,317,317,317,100.00%,100.00%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2006,Male,383,378,373,97.40%,98.70%
10X445,BRONX HIGH SCHOOL OF SCIENCE,2007,Male,411,407,402,97.80%,98.80%
10X475,JOHN F KENNEDY HIGH SCHOOL,2006,Female,188,73,6,3.20%,8.20%
10X475,JOHN F KENNEDY HIGH SCHOOL,2007,Female,140,52,1,0.70%,1.90%
10X475,JOHN F KENNEDY HIGH SCHOOL,2006,Male,314,106,8,2.50%,7.50%
10X475,JOHN F KENNEDY HIGH SCHOOL,2007,Male,239,81,3,1.30%,3.70%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2006,Female,62,56,26,41.90%,46.40%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2007,Female,50,44,11,22.00%,25.00%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2006,Male,45,39,17,37.80%,43.60%
10X477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,2007,Male,44,31,10,22.70%,32.30%
10X546,BRONX THEATRE HIGH SCHOOL,2006,Female,72,42,8,11.10%,19.00%
10X546,BRONX THEATRE HIGH SCHOOL,2007,Female,71,43,3,4.20%,7.00%
10X546,BRONX THEATRE HIGH SCHOOL,2006,Male,36,14,s,s,s
10X546,BRONX THEATRE HIGH SCHOOL,2007,Male,34,13,s,s,s
10X549,DISCOVERY HIGH SCHOOL,2006,Female,46,36,1,2.20%,2.80%
10X549,DISCOVERY HIGH SCHOOL,2007,Female,51,33,5,9.80%,15.20%
10X549,DISCOVERY HIGH SCHOOL,2006,Male,50,26,4,8.00%,15.40%
10X549,DISCOVERY HIGH SCHOOL,2007,Male,69,40,6,8.70%,15.00%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2006,Female,232,105,10,4.30%,9.50%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2007,Female,215,66,4,1.90%,6.10%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2006,Male,130,47,6,4.60%,12.80%
10X660,GRACE H DODGE CAREER AND TECHNICAL HIGH SCHOOL,2007,Male,137,40,1,0.70%,2.50%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2006,Female,38,37,37,97.40%,100.00%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2007,Female,38,38,38,100.00%,100.00%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2006,Male,40,39,37,92.50%,94.90%
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2007,Male,46,44,43,93.50%,97.70%
11X113,RICHARD R. GREEN SCHOOL,2006,Male,1,0,s,s,s
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2006,Female,38,36,2,5.30%,5.60%
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2007,Female,40,38,6,15.00%,15.80%
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2006,Male,20,20,s,s,s
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2007,Male,18,17,s,s,s
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2006,Female,74,52,10,13.50%,19.20%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2007,Female,66,39,2,3.00%,5.10%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2006,Male,44,27,0,0.00%,0.00%
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,2007,Male,50,26,1,2.00%,3.80%
11X265,BRONX LAB SCHOOL,2006,Female,39,28,2,5.10%,7.10%
11X265,BRONX LAB SCHOOL,2007,Female,43,28,4,9.30%,14.30%
11X265,BRONX LAB SCHOOL,2006,Male,55,31,3,5.50%,9.70%
11X265,BRONX LAB SCHOOL,2007,Male,47,26,1,2.10%,3.80%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2006,Female,29,17,s,s,s
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2007,Female,40,27,1,2.50%,3.70%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2006,Male,36,26,1,2.80%,3.80%
11X270,ACADEMY FOR SCHOLARSHIP AND ENTRENEURSHIP,2007,Male,45,15,s,s,s
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2006,Female,19,14,s,s,s
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2007,Female,16,10,s,s,s
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2006,Male,71,60,9,12.70%,15.00%
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,2007,Male,113,87,12,10.60%,13.80%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2006,Female,56,50,22,39.30%,44.00%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2007,Female,39,33,18,46.20%,54.50%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2006,Male,65,40,15,23.10%,37.50%
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,2007,Male,64,50,18,28.10%,36.00%
11X290,BRONX ACADEMY OF HEALTH CAREERS,2006,Female,64,45,6,9.40%,13.30%
11X290,BRONX ACADEMY OF HEALTH CAREERS,2007,Female,88,60,8,9.10%,13.30%
11X290,BRONX ACADEMY OF HEALTH CAREERS,2006,Male,35,17,s,s,s
11X290,BRONX ACADEMY OF HEALTH CAREERS,2007,Male,27,20,s,s,s
11X299,ASTOR COLLEGIATE ACADEMY,2006,Female,41,31,1,2.40%,3.20%
11X299,ASTOR COLLEGIATE ACADEMY,2007,Female,58,32,3,5.20%,9.40%
11X299,ASTOR COLLEGIATE ACADEMY,2006,Male,70,41,3,4.30%,7.30%
11X299,ASTOR COLLEGIATE ACADEMY,2007,Male,59,36,4,6.80%,11.10%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2006,Female,167,84,7,4.20%,8.30%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2007,Female,173,84,4,2.30%,4.80%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2006,Male,215,75,8,3.70%,10.70%
11X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,2007,Male,224,74,6,2.70%,8.10%
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2006,Female,41,24,5,12.20%,20.80%
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2007,Female,25,15,s,s,s
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2006,Male,54,35,8,14.80%,22.90%
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2007,Male,34,16,s,s,s
11X425,EVANDER CHILDS HIGH SCHOOL,2006,Male,1,0,s,s,s
11X455,HARRY S TRUMAN HIGH SCHOOL,2006,Female,267,170,28,10.50%,16.50%
11X455,HARRY S TRUMAN HIGH SCHOOL,2007,Female,256,167,19,7.40%,11.40%
11X455,HARRY S TRUMAN HIGH SCHOOL,2006,Male,298,168,23,7.70%,13.70%
11X455,HARRY S TRUMAN HIGH SCHOOL,2007,Male,362,189,13,3.60%,6.90%
11X513,NEW WORLD HIGH SCHOOL,2006,Female,30,24,6,20.00%,25.00%
11X513,NEW WORLD HIGH SCHOOL,2007,Female,31,14,s,s,s
11X513,NEW WORLD HIGH SCHOOL,2006,Male,32,22,5,15.60%,22.70%
11X513,NEW WORLD HIGH SCHOOL,2007,Male,25,13,s,s,s
11X514,THE BRONX PREPARATORY ACADEMY,2006,Female,11,7,s,s,s
11X514,THE BRONX PREPARATORY ACADEMY,2007,Female,18,11,s,s,s
11X514,THE BRONX PREPARATORY ACADEMY,2006,Male,55,26,2,3.60%,7.70%
11X514,THE BRONX PREPARATORY ACADEMY,2007,Male,50,15,s,s,s
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2006,Female,40,23,3,7.50%,13.00%
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2007,Female,48,28,4,8.30%,14.30%
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2006,Male,76,36,4,5.30%,11.10%
11X541,GLOBAL ENTERPRISE HIGH SCHOOL,2007,Male,55,30,2,3.60%,6.70%
11X542,PELHAM PREPARATORY ACADEMY,2006,Female,62,59,16,25.80%,27.10%
11X542,PELHAM PREPARATORY ACADEMY,2007,Female,58,54,14,24.10%,25.90%
11X542,PELHAM PREPARATORY ACADEMY,2006,Male,49,40,13,26.50%,32.50%
11X542,PELHAM PREPARATORY ACADEMY,2007,Male,48,43,8,16.70%,18.60%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2006,Female,65,43,3,4.60%,7.00%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2007,Female,52,34,14,26.90%,41.20%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2006,Male,53,28,3,5.70%,10.70%
11X544,HIGH SCHOOL OF CONTEMPORARY ARTS,2007,Male,55,30,11,20.00%,36.70%
11X545,BRONX AEROSPACE HIGH SCHOOL,2006,Female,14,13,s,s,s
11X545,BRONX AEROSPACE HIGH SCHOOL,2007,Female,15,10,s,s,s
11X545,BRONX AEROSPACE HIGH SCHOOL,2006,Male,56,49,5,8.90%,10.20%
11X545,BRONX AEROSPACE HIGH SCHOOL,2007,Male,66,53,2,3.00%,3.80%
12X158,THEODORE ROOSEVELT GATHINGS MIDDLE SCHOOL,2007,Female,1,0,s,s,s
12X248,METROPOLITAN HIGH SCHOOL (THE),2006,Female,58,45,3,5.20%,6.70%
12X248,METROPOLITAN HIGH SCHOOL (THE),2007,Female,41,30,2,4.90%,6.70%
12X248,METROPOLITAN HIGH SCHOOL (THE),2006,Male,46,29,1,2.20%,3.40%
12X248,METROPOLITAN HIGH SCHOOL (THE),2007,Male,40,25,1,2.50%,4.00%
12X251,EXPLORATIONS ACADEMY,2006,Female,40,31,0,0.00%,0.00%
12X251,EXPLORATIONS ACADEMY,2007,Female,48,32,2,4.20%,6.30%
12X251,EXPLORATIONS ACADEMY,2006,Male,29,19,s,s,s
12X251,EXPLORATIONS ACADEMY,2007,Male,60,34,1,1.70%,2.90%
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2006,Female,93,44,1,1.10%,2.30%
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2007,Female,62,8,s,s,s
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2006,Male,20,7,s,s,s
12X262,PERFORMANCE CONSERVATORY HIGH SCHOOL,2007,Male,33,3,s,s,s
12X267,BRONX LATIN SCHOOL,2006,Female,2,0,s,s,s
12X267,BRONX LATIN SCHOOL,2007,Female,22,19,s,s,s
12X267,BRONX LATIN SCHOOL,2007,Male,18,12,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2006,Female,24,18,s,s,s
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2007,Female,44,29,3,6.80%,10.30%
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2006,Male,50,32,1,2.00%,3.10%
12X271,EAST BRONX ACADEMY FOR THE FUTURE,2007,Male,46,34,2,4.30%,5.90%
12X278,PEACE AND DIVERSITY ACADEMY,2006,Female,50,28,2,4.00%,7.10%
12X278,PEACE AND DIVERSITY ACADEMY,2007,Female,37,18,s,s,s
12X278,PEACE AND DIVERSITY ACADEMY,2006,Male,46,19,s,s,s
12X278,PEACE AND DIVERSITY ACADEMY,2007,Male,33,12,s,s,s
12X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,2007,Female,1,0,s,s,s
12X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,2007,Male,3,0,s,s,s
12X446,ARTURO SCHOMBURG SATELLITE ACADEMY-BRONX,2007,Female,88,2,s,s,s
12X446,ARTURO SCHOMBURG SATELLITE ACADEMY-BRONX,2007,Male,48,2,s,s,s
12X480,BRONX REGIONAL HIGH SCHOOL,2006,Female,63,21,2,3.20%,9.50%
12X480,BRONX REGIONAL HIGH SCHOOL,2007,Female,102,21,4,3.90%,19.00%
12X480,BRONX REGIONAL HIGH SCHOOL,2006,Male,44,7,s,s,s
12X480,BRONX REGIONAL HIGH SCHOOL,2007,Male,56,8,s,s,s
12X550,HIGH SCHOOL OF WORLD CULTURES,2006,Female,31,21,3,9.70%,14.30%
12X550,HIGH SCHOOL OF WORLD CULTURES,2007,Female,43,22,2,4.70%,9.10%
12X550,HIGH SCHOOL OF WORLD CULTURES,2006,Male,21,15,s,s,s
12X550,HIGH SCHOOL OF WORLD CULTURES,2007,Male,54,29,1,1.90%,3.40%
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2006,Female,24,14,s,s,s
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2007,Female,16,8,s,s,s
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2006,Male,75,36,2,2.70%,5.60%
12X680,BRONX COALITION COMMUNITY HIGH SCHOOL,2007,Male,43,27,1,2.30%,3.70%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,Female,62,35,6,9.70%,17.10%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,Female,52,20,s,s,s
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,Male,75,30,1,1.30%,3.30%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,Male,65,19,s,s,s
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,Female,61,29,1,1.60%,3.40%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,Female,63,28,4,6.30%,14.30%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,Male,51,24,1,2.00%,4.20%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,Male,44,13,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,Female,3,0,s,s,s
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,Female,55,47,3,5.50%,6.40%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,Female,50,40,6,12.00%,15.00%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,Male,26,19,s,s,s
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,Male,22,16,s,s,s
13K336,ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT,2007,Male,1,0,s,s,s
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,Female,53,37,3,5.70%,8.10%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,Female,41,25,3,7.30%,12.00%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,Male,43,32,3,7.00%,9.40%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,Male,46,18,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2006,Female,35,21,1,2.90%,4.80%
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2007,Female,58,45,7,12.10%,15.60%
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2006,Male,43,18,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2007,Male,46,15,s,s,s
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2006,Female,88,63,12,13.60%,19.00%
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2007,Female,89,70,10,11.20%,14.30%
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2006,Male,143,74,11,7.70%,14.90%
13K419,SCIENCE SKILLS CENTER HIGH SCHOOL AT WATERS EDGE,2007,Male,145,98,23,15.90%,23.50%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2006,Female,473,454,445,94.10%,98.00%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2007,Female,446,429,422,94.60%,98.40%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2006,Male,624,549,522,83.70%,95.10%
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2007,Male,680,616,598,87.90%,97.10%
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2006,Female,83,74,26,31.30%,35.10%
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2007,Female,66,59,15,22.70%,25.40%
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2006,Male,26,18,s,s,s
13K483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,2007,Male,22,17,s,s,s
13K499,ACORN COMMUNITY HIGH SCHOOL,2006,Female,79,61,3,3.80%,4.90%
13K499,ACORN COMMUNITY HIGH SCHOOL,2007,Female,83,64,3,3.60%,4.70%
13K499,ACORN COMMUNITY HIGH SCHOOL,2006,Male,90,63,3,3.30%,4.80%
13K499,ACORN COMMUNITY HIGH SCHOOL,2007,Male,91,51,1,1.10%,2.00%
13K509,FREEDOM ACADEMY HIGH SCHOOL,2006,Female,26,19,s,s,s
13K509,FREEDOM ACADEMY HIGH SCHOOL,2007,Female,28,12,s,s,s
13K509,FREEDOM ACADEMY HIGH SCHOOL,2006,Male,32,17,s,s,s
13K509,FREEDOM ACADEMY HIGH SCHOOL,2007,Male,29,15,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2006,Female,29,6,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2007,Female,46,8,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2006,Male,26,3,s,s,s
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2007,Male,41,4,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2006,Female,33,10,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2007,Female,45,5,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2006,Male,19,5,s,s,s
13K575,BEDFORD STUYVESANT PREP HIGH SCHOOL,2007,Male,23,2,s,s,s
13K595,BEDFORD ACADEMY HIGH SCHOOL,2006,Female,41,40,24,58.50%,60.00%
13K595,BEDFORD ACADEMY HIGH SCHOOL,2007,Female,57,57,26,45.60%,45.60%
13K595,BEDFORD ACADEMY HIGH SCHOOL,2006,Male,35,30,11,31.40%,36.70%
13K595,BEDFORD ACADEMY HIGH SCHOOL,2007,Male,33,30,10,30.30%,33.30%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2006,Female,86,66,0,0.00%,0.00%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2007,Female,31,21,0,0.00%,0.00%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2006,Male,160,62,4,2.50%,6.50%
13K605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCH,2007,Male,115,57,4,3.50%,7.00%
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2006,Female,37,5,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2007,Female,43,3,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2006,Male,51,2,s,s,s
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2007,Male,43,4,s,s,s
13K670,BENJAMIN BANNEKER ACADEMY,2006,Female,139,132,65,46.80%,49.20%
13K670,BENJAMIN BANNEKER ACADEMY,2007,Female,93,88,41,44.10%,46.60%
13K670,BENJAMIN BANNEKER ACADEMY,2006,Male,95,84,27,28.40%,32.10%
13K670,BENJAMIN BANNEKER ACADEMY,2007,Male,69,58,33,47.80%,56.90%
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2006,Female,50,18,s,s,s
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2007,Female,61,30,5,8.20%,16.70%
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2006,Male,50,22,2,4.00%,9.10%
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2007,Male,38,10,s,s,s
14K322,FOUNDATIONS ACADEMY,2006,Female,35,26,3,8.60%,11.50%
