DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
12X047,3,2009,Female,97,664,2,2.1%,19,19.6%,72,74.2%,4,4.1%,76,78.4%
12X047,4,2009,Female,85,657,2,2.4%,30,35.3%,53,62.4%,0,0%,53,62.4%
12X047,5,2009,Female,102,663,0,0%,36,35.3%,60,58.8%,6,5.9%,66,64.7%
12X047,All Grades,2009,Female,284,,4,1.4%,85,29.9%,185,65.1%,10,3.5%,195,68.7%
12X047,3,2009,Male,97,652,11,11.3%,30,30.9%,50,51.5%,6,6.2%,56,57.7%
12X047,4,2009,Male,84,650,7,8.3%,33,39.3%,43,51.2%,1,1.2%,44,52.4%
12X047,5,2009,Male,101,654,1,1%,47,46.5%,52,51.5%,1,1%,53,52.5%
12X047,All Grades,2009,Male,282,,19,6.7%,110,39%,145,51.4%,8,2.8%,153,54.3%
12X047,3,2010,Female,71,670,9,12.7%,22,31%,31,43.7%,9,12.7%,40,56.3%
12X047,4,2010,Female,109,654,18,16.5%,66,60.6%,25,22.9%,0,0%,25,22.9%
12X047,5,2010,Female,85,661,18,21.2%,35,41.2%,28,32.9%,4,4.7%,32,37.6%
12X047,All Grades,2010,Female,265,,45,17%,123,46.4%,84,31.7%,13,4.9%,97,36.6%
12X047,3,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
12X047,3,2010,Male,73,675,2,2.7%,27,37%,31,42.5%,13,17.8%,44,60.3%
12X047,4,2010,Male,95,646,28,29.5%,47,49.5%,20,21.1%,0,0%,20,21.1%
12X047,5,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
12X047,5,2010,Male,82,658,24,29.3%,36,43.9%,20,24.4%,2,2.4%,22,26.8%
12X047,All Grades,2010,Male,2,,s,s,s,s,s,s,s,s,s,s
12X047,All Grades,2010,Male,250,,54,21.6%,110,44%,71,28.4%,15,6%,86,34.4%
12X047,All Grades,2010,Male,250,,54,21.6%,110,44%,71,28.4%,15,6%,86,34.4%
12X047,3,2011,Female,91,662,5,5.5%,39,42.9%,46,50.5%,1,1.1%,47,51.6%
12X047,4,2011,Female,79,667,1,1.3%,49,62%,29,36.7%,0,0%,29,36.7%
12X047,5,2011,Female,109,661,10,9.2%,69,63.3%,29,26.6%,1,0.9%,30,27.5%
12X047,All Grades,2011,Female,279,663,16,5.7%,157,56.3%,104,37.3%,2,0.7%,106,38%
12X047,3,2011,Male,85,657,16,18.8%,32,37.6%,37,43.5%,0,0%,37,43.5%
12X047,4,2011,Male,82,668,8,9.8%,33,40.2%,41,50%,0,0%,41,50%
12X047,5,2011,Male,102,656,25,24.5%,51,50%,25,24.5%,1,1%,26,25.5%
12X047,All Grades,2011,Male,269,660,49,18.2%,116,43.1%,103,38.3%,1,0.4%,104,38.7%
12X050,3,2006,Female,55,640,14,25.5%,20,36.4%,21,38.2%,0,0%,21,38.2%
12X050,4,2006,Female,48,637,13,27.1%,16,33.3%,19,39.6%,0,0%,19,39.6%
12X050,5,2006,Female,49,636,7,14.3%,22,44.9%,17,34.7%,3,6.1%,20,40.8%
12X050,6,2006,Female,42,632,7,16.7%,23,54.8%,11,26.2%,1,2.4%,12,28.6%
12X050,All Grades,2006,Female,194,,41,21.1%,81,41.8%,68,35.1%,4,2.1%,72,37.1%
12X050,3,2006,Male,64,630,16,25%,33,51.6%,15,23.4%,0,0%,15,23.4%
12X050,4,2006,Male,35,642,8,22.9%,8,22.9%,19,54.3%,0,0%,19,54.3%
12X050,5,2006,Male,40,642,4,10%,16,40%,20,50%,0,0%,20,50%
12X050,6,2006,Male,54,626,6,11.1%,36,66.7%,12,22.2%,0,0%,12,22.2%
12X050,All Grades,2006,Male,193,,34,17.6%,93,48.2%,66,34.2%,0,0%,66,34.2%
12X050,3,2007,Female,41,636,11,26.8%,14,34.1%,16,39%,0,0%,16,39%
12X050,4,2007,Female,45,640,11,24.4%,21,46.7%,12,26.7%,1,2.2%,13,28.9%
12X050,5,2007,Female,48,629,12,25%,23,47.9%,13,27.1%,0,0%,13,27.1%
12X050,All Grades,2007,Female,134,,34,25.4%,58,43.3%,41,30.6%,1,0.7%,42,31.3%
12X050,3,2007,Male,35,640,10,28.6%,9,25.7%,16,45.7%,0,0%,16,45.7%
12X050,4,2007,Male,71,621,25,35.2%,31,43.7%,15,21.1%,0,0%,15,21.1%
12X050,5,2007,Male,31,650,2,6.5%,11,35.5%,18,58.1%,0,0%,18,58.1%
12X050,All Grades,2007,Male,137,,37,27%,51,37.2%,49,35.8%,0,0%,49,35.8%
12X050,3,2008,Female,45,657,3,6.7%,16,35.6%,25,55.6%,1,2.2%,26,57.8%
12X050,4,2008,Female,38,642,5,13.2%,14,36.8%,19,50%,0,0%,19,50%
12X050,5,2008,Female,49,650,1,2%,25,51%,22,44.9%,1,2%,23,46.9%
12X050,All Grades,2008,Female,132,,9,6.8%,55,41.7%,66,50%,2,1.5%,68,51.5%
12X050,3,2008,Male,53,633,14,26.4%,26,49.1%,13,24.5%,0,0%,13,24.5%
12X050,4,2008,Male,35,634,5,14.3%,18,51.4%,12,34.3%,0,0%,12,34.3%
12X050,5,2008,Male,75,640,7,9.3%,32,42.7%,35,46.7%,1,1.3%,36,48%
12X050,All Grades,2008,Male,163,,26,16%,76,46.6%,60,36.8%,1,0.6%,61,37.4%
12X050,3,2009,Female,29,646,4,13.8%,9,31%,16,55.2%,0,0%,16,55.2%
12X050,4,2009,Female,44,650,2,4.5%,14,31.8%,27,61.4%,1,2.3%,28,63.6%
12X050,5,2009,Female,37,658,0,0%,13,35.1%,23,62.2%,1,2.7%,24,64.9%
12X050,All Grades,2009,Female,110,,6,5.5%,36,32.7%,66,60%,2,1.8%,68,61.8%
12X050,3,2009,Male,50,633,13,26%,23,46%,13,26%,1,2%,14,28%
12X050,4,2009,Male,49,630,13,26.5%,20,40.8%,16,32.7%,0,0%,16,32.7%
12X050,5,2009,Male,36,659,1,2.8%,13,36.1%,21,58.3%,1,2.8%,22,61.1%
12X050,All Grades,2009,Male,135,,27,20%,56,41.5%,50,37%,2,1.5%,52,38.5%
12X050,3,2010,Female,29,662,7,24.1%,10,34.5%,6,20.7%,6,20.7%,12,41.4%
12X050,4,2010,Female,32,643,11,34.4%,14,43.8%,7,21.9%,0,0%,7,21.9%
12X050,5,2010,Female,40,655,12,30%,19,47.5%,8,20%,1,2.5%,9,22.5%
12X050,All Grades,2010,Female,101,,30,29.7%,43,42.6%,21,20.8%,7,6.9%,28,27.7%
12X050,3,2010,Male,41,647,20,48.8%,8,19.5%,11,26.8%,2,4.9%,13,31.7%
12X050,4,2010,Male,45,636,19,42.2%,21,46.7%,5,11.1%,0,0%,5,11.1%
12X050,5,2010,Male,41,647,18,43.9%,19,46.3%,4,9.8%,0,0%,4,9.8%
12X050,All Grades,2010,Male,127,,57,44.9%,48,37.8%,20,15.7%,2,1.6%,22,17.3%
12X050,3,2011,Female,32,652,8,25%,14,43.8%,10,31.3%,0,0%,10,31.3%
12X050,4,2011,Female,27,655,7,25.9%,11,40.7%,9,33.3%,0,0%,9,33.3%
12X050,5,2011,Female,33,657,6,18.2%,22,66.7%,5,15.2%,0,0%,5,15.2%
12X050,All Grades,2011,Female,92,654,21,22.8%,47,51.1%,24,26.1%,0,0%,24,26.1%
12X050,3,2011,Male,38,643,19,50%,13,34.2%,6,15.8%,0,0%,6,15.8%
12X050,4,2011,Male,45,640,16,35.6%,19,42.2%,10,22.2%,0,0%,10,22.2%
12X050,5,2011,Male,44,649,22,50%,17,38.6%,5,11.4%,0,0%,5,11.4%
12X050,All Grades,2011,Male,127,644,57,44.9%,49,38.6%,21,16.5%,0,0%,21,16.5%
12X057,3,2006,Female,47,649,5,10.6%,16,34%,26,55.3%,0,0%,26,55.3%
12X057,4,2006,Female,32,646,5,15.6%,11,34.4%,15,46.9%,1,3.1%,16,50%
12X057,5,2006,Female,35,635,4,11.4%,18,51.4%,13,37.1%,0,0%,13,37.1%
12X057,All Grades,2006,Female,114,,14,12.3%,45,39.5%,54,47.4%,1,0.9%,55,48.2%
12X057,3,2006,Male,40,631,14,35%,13,32.5%,13,32.5%,0,0%,13,32.5%
12X057,4,2006,Male,21,623,8,38.1%,8,38.1%,5,23.8%,0,0%,5,23.8%
12X057,5,2006,Male,35,634,6,17.1%,19,54.3%,10,28.6%,0,0%,10,28.6%
12X057,All Grades,2006,Male,96,,28,29.2%,40,41.7%,28,29.2%,0,0%,28,29.2%
12X057,3,2007,Female,40,638,9,22.5%,13,32.5%,18,45%,0,0%,18,45%
12X057,4,2007,Female,56,641,12,21.4%,15,26.8%,27,48.2%,2,3.6%,29,51.8%
12X057,5,2007,Female,39,648,4,10.3%,17,43.6%,16,41%,2,5.1%,18,46.2%
12X057,All Grades,2007,Female,135,,25,18.5%,45,33.3%,61,45.2%,4,3%,65,48.1%
12X057,3,2007,Male,38,628,14,36.8%,12,31.6%,12,31.6%,0,0%,12,31.6%
12X057,4,2007,Male,33,639,6,18.2%,15,45.5%,12,36.4%,0,0%,12,36.4%
12X057,5,2007,Male,21,619,4,19%,11,52.4%,6,28.6%,0,0%,6,28.6%
12X057,All Grades,2007,Male,92,,24,26.1%,38,41.3%,30,32.6%,0,0%,30,32.6%
12X057,3,2008,Female,24,653,3,12.5%,8,33.3%,12,50%,1,4.2%,13,54.2%
12X057,4,2008,Female,33,654,4,12.1%,10,30.3%,18,54.5%,1,3%,19,57.6%
12X057,5,2008,Female,52,643,4,7.7%,23,44.2%,25,48.1%,0,0%,25,48.1%
12X057,All Grades,2008,Female,109,,11,10.1%,41,37.6%,55,50.5%,2,1.8%,57,52.3%
12X057,3,2008,Male,34,655,1,2.9%,11,32.4%,21,61.8%,1,2.9%,22,64.7%
12X057,4,2008,Male,38,640,6,15.8%,19,50%,13,34.2%,0,0%,13,34.2%
12X057,5,2008,Male,28,644,3,10.7%,13,46.4%,11,39.3%,1,3.6%,12,42.9%
12X057,All Grades,2008,Male,100,,10,10%,43,43%,45,45%,2,2%,47,47%
12X057,3,2009,Female,35,656,1,2.9%,16,45.7%,15,42.9%,3,8.6%,18,51.4%
12X057,4,2009,Female,29,660,1,3.4%,6,20.7%,22,75.9%,0,0%,22,75.9%
12X057,5,2009,Female,38,669,0,0%,9,23.7%,26,68.4%,3,7.9%,29,76.3%
12X057,All Grades,2009,Female,102,,2,2%,31,30.4%,63,61.8%,6,5.9%,69,67.6%
12X057,3,2009,Male,20,652,3,15%,6,30%,11,55%,0,0%,11,55%
12X057,4,2009,Male,32,666,2,6.3%,5,15.6%,23,71.9%,2,6.3%,25,78.1%
12X057,5,2009,Male,35,659,0,0%,10,28.6%,24,68.6%,1,2.9%,25,71.4%
12X057,All Grades,2009,Male,87,,5,5.7%,21,24.1%,58,66.7%,3,3.4%,61,70.1%
12X057,3,2010,Female,40,671,2,5%,17,42.5%,13,32.5%,8,20%,21,52.5%
12X057,4,2010,Female,34,667,1,2.9%,20,58.8%,12,35.3%,1,2.9%,13,38.2%
12X057,5,2010,Female,27,665,4,14.8%,15,55.6%,6,22.2%,2,7.4%,8,29.6%
12X057,All Grades,2010,Female,101,,7,6.9%,52,51.5%,31,30.7%,11,10.9%,42,41.6%
12X057,3,2010,Male,34,664,9,26.5%,12,35.3%,8,23.5%,5,14.7%,13,38.2%
12X057,4,2010,Male,24,661,6,25%,7,29.2%,11,45.8%,0,0%,11,45.8%
12X057,5,2010,Male,38,660,9,23.7%,16,42.1%,11,28.9%,2,5.3%,13,34.2%
12X057,All Grades,2010,Male,96,,24,25%,35,36.5%,30,31.3%,7,7.3%,37,38.5%
12X057,3,2011,Female,43,656,5,11.6%,19,44.2%,19,44.2%,0,0%,19,44.2%
12X057,4,2011,Female,38,671,0,0%,20,52.6%,18,47.4%,0,0%,18,47.4%
12X057,5,2011,Female,34,667,0,0%,20,58.8%,13,38.2%,1,2.9%,14,41.2%
12X057,All Grades,2011,Female,115,664,5,4.3%,59,51.3%,50,43.5%,1,0.9%,51,44.3%
12X057,3,2011,Male,39,655,3,7.7%,19,48.7%,17,43.6%,0,0%,17,43.6%
12X057,4,2011,Male,31,673,1,3.2%,13,41.9%,17,54.8%,0,0%,17,54.8%
12X057,5,2011,Male,26,661,5,19.2%,11,42.3%,10,38.5%,0,0%,10,38.5%
12X057,All Grades,2011,Male,96,662,9,9.4%,43,44.8%,44,45.8%,0,0%,44,45.8%
12X061,3,2006,Female,29,651,3,10.3%,10,34.5%,16,55.2%,0,0%,16,55.2%
12X061,4,2006,Female,31,645,6,19.4%,11,35.5%,13,41.9%,1,3.2%,14,45.2%
12X061,5,2006,Female,38,628,9,23.7%,18,47.4%,10,26.3%,1,2.6%,11,28.9%
12X061,All Grades,2006,Female,98,,18,18.4%,39,39.8%,39,39.8%,2,2%,41,41.8%
12X061,3,2006,Male,26,650,4,15.4%,7,26.9%,15,57.7%,0,0%,15,57.7%
12X061,4,2006,Male,37,620,11,29.7%,14,37.8%,12,32.4%,0,0%,12,32.4%
12X061,5,2006,Male,45,630,10,22.2%,20,44.4%,14,31.1%,1,2.2%,15,33.3%
12X061,All Grades,2006,Male,108,,25,23.1%,41,38%,41,38%,1,0.9%,42,38.9%
12X061,3,2007,Female,29,641,5,17.2%,16,55.2%,6,20.7%,2,6.9%,8,27.6%
12X061,4,2007,Female,29,654,1,3.4%,11,37.9%,17,58.6%,0,0%,17,58.6%
12X061,5,2007,Female,37,646,3,8.1%,18,48.6%,15,40.5%,1,2.7%,16,43.2%
12X061,All Grades,2007,Female,95,,9,9.5%,45,47.4%,38,40%,3,3.2%,41,43.2%
12X061,3,2007,Male,30,635,6,20%,15,50%,9,30%,0,0%,9,30%
12X061,4,2007,Male,26,650,2,7.7%,11,42.3%,13,50%,0,0%,13,50%
12X061,5,2007,Male,32,629,7,21.9%,22,68.8%,2,6.3%,1,3.1%,3,9.4%
12X061,All Grades,2007,Male,88,,15,17%,48,54.5%,24,27.3%,1,1.1%,25,28.4%
12X061,3,2008,Female,25,659,2,8%,8,32%,13,52%,2,8%,15,60%
12X061,4,2008,Female,30,643,3,10%,15,50%,11,36.7%,1,3.3%,12,40%
12X061,5,2008,Female,31,652,1,3.2%,11,35.5%,19,61.3%,0,0%,19,61.3%
12X061,All Grades,2008,Female,86,,6,7%,34,39.5%,43,50%,3,3.5%,46,53.5%
12X061,3,2008,Male,31,639,6,19.4%,14,45.2%,11,35.5%,0,0%,11,35.5%
12X061,4,2008,Male,27,639,4,14.8%,9,33.3%,14,51.9%,0,0%,14,51.9%
12X061,5,2008,Male,22,657,1,4.5%,5,22.7%,16,72.7%,0,0%,16,72.7%
12X061,All Grades,2008,Male,80,,11,13.8%,28,35%,41,51.3%,0,0%,41,51.3%
12X061,3,2009,Female,29,664,0,0%,8,27.6%,20,69%,1,3.4%,21,72.4%
12X061,4,2009,Female,22,662,0,0%,6,27.3%,16,72.7%,0,0%,16,72.7%
12X061,5,2009,Female,25,655,0,0%,12,48%,13,52%,0,0%,13,52%
12X061,All Grades,2009,Female,76,,0,0%,26,34.2%,49,64.5%,1,1.3%,50,65.8%
12X061,3,2009,Male,25,651,0,0%,12,48%,13,52%,0,0%,13,52%
12X061,4,2009,Male,29,652,1,3.4%,11,37.9%,17,58.6%,0,0%,17,58.6%
12X061,5,2009,Male,29,652,1,3.4%,16,55.2%,12,41.4%,0,0%,12,41.4%
12X061,All Grades,2009,Male,83,,2,2.4%,39,47%,42,50.6%,0,0%,42,50.6%
12X061,3,2010,Female,30,656,4,13.3%,16,53.3%,9,30%,1,3.3%,10,33.3%
12X061,4,2010,Female,26,660,2,7.7%,17,65.4%,7,26.9%,0,0%,7,26.9%
12X061,5,2010,Female,22,666,1,4.5%,13,59.1%,6,27.3%,2,9.1%,8,36.4%
12X061,All Grades,2010,Female,78,,7,9%,46,59%,22,28.2%,3,3.8%,25,32.1%
12X061,3,2010,Male,31,654,5,16.1%,16,51.6%,8,25.8%,2,6.5%,10,32.3%
12X061,4,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
12X061,4,2010,Male,30,658,2,6.7%,19,63.3%,9,30%,0,0%,9,30%
12X061,5,2010,Male,33,657,7,21.2%,16,48.5%,10,30.3%,0,0%,10,30.3%
12X061,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
12X061,All Grades,2010,Male,94,,14,14.9%,51,54.3%,27,28.7%,2,2.1%,29,30.9%
12X061,All Grades,2010,Male,94,,14,14.9%,51,54.3%,27,28.7%,2,2.1%,29,30.9%
12X061,3,2011,Female,24,659,2,8.3%,13,54.2%,9,37.5%,0,0%,9,37.5%
12X061,4,2011,Female,31,657,4,12.9%,18,58.1%,9,29%,0,0%,9,29%
12X061,5,2011,Female,26,662,4,15.4%,12,46.2%,10,38.5%,0,0%,10,38.5%
12X061,All Grades,2011,Female,81,659,10,12.3%,43,53.1%,28,34.6%,0,0%,28,34.6%
12X061,3,2011,Male,34,648,11,32.4%,12,35.3%,11,32.4%,0,0%,11,32.4%
12X061,4,2011,Male,31,653,7,22.6%,19,61.3%,5,16.1%,0,0%,5,16.1%
12X061,5,2011,Male,27,654,7,25.9%,15,55.6%,5,18.5%,0,0%,5,18.5%
12X061,All Grades,2011,Male,92,651,25,27.2%,46,50%,21,22.8%,0,0%,21,22.8%
12X066,3,2006,Female,28,651,5,17.9%,7,25%,15,53.6%,1,3.6%,16,57.1%
12X066,4,2006,Female,27,648,4,14.8%,9,33.3%,14,51.9%,0,0%,14,51.9%
12X066,5,2006,Female,46,640,7,15.2%,19,41.3%,19,41.3%,1,2.2%,20,43.5%
12X066,8,2006,Female,53,627,10,18.9%,29,54.7%,14,26.4%,0,0%,14,26.4%
12X066,All Grades,2006,Female,154,,26,16.9%,64,41.6%,62,40.3%,2,1.3%,64,41.6%
12X066,3,2006,Male,26,640,5,19.2%,14,53.8%,7,26.9%,0,0%,7,26.9%
12X066,4,2006,Male,30,638,5,16.7%,14,46.7%,11,36.7%,0,0%,11,36.7%
12X066,5,2006,Male,47,636,4,8.5%,27,57.4%,16,34%,0,0%,16,34%
12X066,7,2006,Male,1,s,s,s,s,s,s,s,s,s,s,s
12X066,8,2006,Male,37,618,9,24.3%,25,67.6%,2,5.4%,1,2.7%,3,8.1%
12X066,All Grades,2006,Male,141,,24,17%,80,56.7%,36,25.5%,1,0.7%,37,26.2%
12X066,3,2007,Female,37,640,9,24.3%,8,21.6%,20,54.1%,0,0%,20,54.1%
12X066,4,2007,Female,39,639,8,20.5%,18,46.2%,13,33.3%,0,0%,13,33.3%
12X066,5,2007,Female,31,644,5,16.1%,15,48.4%,11,35.5%,0,0%,11,35.5%
12X066,All Grades,2007,Female,107,,22,20.6%,41,38.3%,44,41.1%,0,0%,44,41.1%
12X066,3,2007,Male,41,628,17,41.5%,10,24.4%,14,34.1%,0,0%,14,34.1%
12X066,4,2007,Male,36,627,12,33.3%,15,41.7%,8,22.2%,1,2.8%,9,25%
12X066,5,2007,Male,34,637,4,11.8%,24,70.6%,6,17.6%,0,0%,6,17.6%
12X066,All Grades,2007,Male,111,,33,29.7%,49,44.1%,28,25.2%,1,0.9%,29,26.1%
12X066,3,2008,Female,50,636,10,20%,21,42%,19,38%,0,0%,19,38%
12X066,4,2008,Female,28,653,3,10.7%,6,21.4%,17,60.7%,2,7.1%,19,67.9%
12X066,5,2008,Female,32,656,1,3.1%,13,40.6%,17,53.1%,1,3.1%,18,56.3%
12X066,All Grades,2008,Female,110,,14,12.7%,40,36.4%,53,48.2%,3,2.7%,56,50.9%
12X066,3,2008,Male,41,637,7,17.1%,19,46.3%,14,34.1%,1,2.4%,15,36.6%
12X066,4,2008,Male,44,618,11,25%,21,47.7%,11,25%,1,2.3%,12,27.3%
12X066,5,2008,Male,37,639,5,13.5%,16,43.2%,16,43.2%,0,0%,16,43.2%
12X066,All Grades,2008,Male,122,,23,18.9%,56,45.9%,41,33.6%,2,1.6%,43,35.2%
12X066,3,2009,Female,50,655,4,8%,11,22%,35,70%,0,0%,35,70%
12X066,4,2009,Female,41,651,4,9.8%,9,22%,27,65.9%,1,2.4%,28,68.3%
12X066,5,2009,Female,32,657,0,0%,10,31.3%,22,68.8%,0,0%,22,68.8%
12X066,All Grades,2009,Female,123,,8,6.5%,30,24.4%,84,68.3%,1,0.8%,85,69.1%
12X066,3,2009,Male,36,640,5,13.9%,15,41.7%,16,44.4%,0,0%,16,44.4%
12X066,4,2009,Male,32,649,4,12.5%,8,25%,20,62.5%,0,0%,20,62.5%
12X066,5,2009,Male,38,650,0,0%,17,44.7%,20,52.6%,1,2.6%,21,55.3%
12X066,All Grades,2009,Male,106,,9,8.5%,40,37.7%,56,52.8%,1,0.9%,57,53.8%
12X066,3,2010,Female,41,663,5,12.2%,19,46.3%,15,36.6%,2,4.9%,17,41.5%
12X066,4,2010,Female,46,663,3,6.5%,28,60.9%,13,28.3%,2,4.3%,15,32.6%
12X066,5,2010,Female,41,667,2,4.9%,18,43.9%,19,46.3%,2,4.9%,21,51.2%
12X066,All Grades,2010,Female,128,,10,7.8%,65,50.8%,47,36.7%,6,4.7%,53,41.4%
12X066,3,2010,Male,41,653,9,22%,17,41.5%,15,36.6%,0,0%,15,36.6%
12X066,4,2010,Male,43,643,13,30.2%,23,53.5%,7,16.3%,0,0%,7,16.3%
12X066,5,2010,Male,37,658,7,18.9%,20,54.1%,10,27%,0,0%,10,27%
12X066,All Grades,2010,Male,121,,29,24%,60,49.6%,32,26.4%,0,0%,32,26.4%
12X066,3,2011,Female,40,662,2,5%,18,45%,20,50%,0,0%,20,50%
12X066,4,2011,Female,48,667,4,8.3%,18,37.5%,26,54.2%,0,0%,26,54.2%
12X066,5,2011,Female,42,668,2,4.8%,18,42.9%,20,47.6%,2,4.8%,22,52.4%
12X066,All Grades,2011,Female,130,666,8,6.2%,54,41.5%,66,50.8%,2,1.5%,68,52.3%
12X066,3,2011,Male,29,647,11,37.9%,11,37.9%,7,24.1%,0,0%,7,24.1%
12X066,4,2011,Male,42,666,2,4.8%,21,50%,19,45.2%,0,0%,19,45.2%
12X066,5,2011,Male,40,655,6,15%,26,65%,8,20%,0,0%,8,20%
12X066,All Grades,2011,Male,111,657,19,17.1%,58,52.3%,34,30.6%,0,0%,34,30.6%
12X067,3,2006,Female,48,647,9,18.8%,17,35.4%,22,45.8%,0,0%,22,45.8%
12X067,4,2006,Female,50,632,11,22%,21,42%,18,36%,0,0%,18,36%
12X067,5,2006,Female,54,650,2,3.7%,26,48.1%,24,44.4%,2,3.7%,26,48.1%
12X067,6,2006,Female,47,627,10,21.3%,24,51.1%,13,27.7%,0,0%,13,27.7%
12X067,All Grades,2006,Female,199,,32,16.1%,88,44.2%,77,38.7%,2,1%,79,39.7%
12X067,3,2006,Male,43,631,14,32.6%,17,39.5%,12,27.9%,0,0%,12,27.9%
12X067,4,2006,Male,43,633,12,27.9%,13,30.2%,18,41.9%,0,0%,18,41.9%
12X067,5,2006,Male,54,651,2,3.7%,23,42.6%,29,53.7%,0,0%,29,53.7%
12X067,6,2006,Male,58,633,9,15.5%,28,48.3%,21,36.2%,0,0%,21,36.2%
12X067,All Grades,2006,Male,198,,37,18.7%,81,40.9%,80,40.4%,0,0%,80,40.4%
12X067,3,2007,Female,65,654,8,12.3%,17,26.2%,36,55.4%,4,6.2%,40,61.5%
12X067,4,2007,Female,56,633,14,25%,23,41.1%,19,33.9%,0,0%,19,33.9%
12X067,5,2007,Female,47,643,4,8.5%,23,48.9%,20,42.6%,0,0%,20,42.6%
12X067,6,2007,Female,54,646,1,1.9%,26,48.1%,27,50%,0,0%,27,50%
12X067,All Grades,2007,Female,222,,27,12.2%,89,40.1%,102,45.9%,4,1.8%,106,47.7%
12X067,3,2007,Male,49,638,11,22.4%,16,32.7%,21,42.9%,1,2%,22,44.9%
12X067,4,2007,Male,51,624,16,31.4%,21,41.2%,14,27.5%,0,0%,14,27.5%
12X067,5,2007,Male,43,649,3,7%,21,48.8%,19,44.2%,0,0%,19,44.2%
12X067,6,2007,Male,70,645,5,7.1%,36,51.4%,27,38.6%,2,2.9%,29,41.4%
12X067,All Grades,2007,Male,213,,35,16.4%,94,44.1%,81,38%,3,1.4%,84,39.4%
12X067,3,2008,Female,48,661,1,2.1%,15,31.3%,29,60.4%,3,6.3%,32,66.7%
12X067,4,2008,Female,60,649,7,11.7%,19,31.7%,32,53.3%,2,3.3%,34,56.7%
12X067,5,2008,Female,50,650,1,2%,22,44%,26,52%,1,2%,27,54%
12X067,All Grades,2008,Female,158,,9,5.7%,56,35.4%,87,55.1%,6,3.8%,93,58.9%
12X067,3,2008,Male,52,655,3,5.8%,20,38.5%,28,53.8%,1,1.9%,29,55.8%
12X067,4,2008,Male,47,637,8,17%,20,42.6%,19,40.4%,0,0%,19,40.4%
12X067,5,2008,Male,49,639,7,14.3%,21,42.9%,21,42.9%,0,0%,21,42.9%
12X067,All Grades,2008,Male,148,,18,12.2%,61,41.2%,68,45.9%,1,0.7%,69,46.6%
12X067,3,2009,Female,47,667,1,2.1%,8,17%,36,76.6%,2,4.3%,38,80.9%
12X067,4,2009,Female,49,663,2,4.1%,19,38.8%,24,49%,4,8.2%,28,57.1%
12X067,5,2009,Female,61,664,1,1.6%,13,21.3%,45,73.8%,2,3.3%,47,77%
12X067,All Grades,2009,Female,157,,4,2.5%,40,25.5%,105,66.9%,8,5.1%,113,72%
12X067,3,2009,Male,42,664,0,0%,16,38.1%,23,54.8%,3,7.1%,26,61.9%
12X067,4,2009,Male,45,651,2,4.4%,22,48.9%,21,46.7%,0,0%,21,46.7%
12X067,5,2009,Male,50,661,0,0%,18,36%,30,60%,2,4%,32,64%
12X067,All Grades,2009,Male,137,,2,1.5%,56,40.9%,74,54%,5,3.6%,79,57.7%
12X067,3,2010,Female,64,660,15,23.4%,26,40.6%,13,20.3%,10,15.6%,23,35.9%
12X067,4,2010,Female,45,662,2,4.4%,30,66.7%,13,28.9%,0,0%,13,28.9%
12X067,5,2010,Female,48,670,7,14.6%,18,37.5%,21,43.8%,2,4.2%,23,47.9%
12X067,All Grades,2010,Female,157,,24,15.3%,74,47.1%,47,29.9%,12,7.6%,59,37.6%
12X067,3,2010,Male,44,657,10,22.7%,17,38.6%,12,27.3%,5,11.4%,17,38.6%
12X067,4,2010,Male,48,656,6,12.5%,30,62.5%,11,22.9%,1,2.1%,12,25%
12X067,5,2010,Male,39,660,3,7.7%,27,69.2%,9,23.1%,0,0%,9,23.1%
12X067,All Grades,2010,Male,131,,19,14.5%,74,56.5%,32,24.4%,6,4.6%,38,29%
12X067,3,2011,Female,51,652,16,31.4%,16,31.4%,19,37.3%,0,0%,19,37.3%
12X067,4,2011,Female,66,674,3,4.5%,25,37.9%,37,56.1%,1,1.5%,38,57.6%
12X067,5,2011,Female,41,669,0,0%,19,46.3%,20,48.8%,2,4.9%,22,53.7%
12X067,All Grades,2011,Female,158,665,19,12%,60,38%,76,48.1%,3,1.9%,79,50%
12X067,3,2011,Male,76,646,24,31.6%,32,42.1%,20,26.3%,0,0%,20,26.3%
12X067,4,2011,Male,43,659,9,20.9%,16,37.2%,18,41.9%,0,0%,18,41.9%
12X067,5,2011,Male,44,663,9,20.5%,19,43.2%,16,36.4%,0,0%,16,36.4%
12X067,All Grades,2011,Male,163,654,42,25.8%,67,41.1%,54,33.1%,0,0%,54,33.1%
12X092,3,2006,Female,40,633,11,27.5%,21,52.5%,8,20%,0,0%,8,20%
12X092,4,2006,Female,43,647,6,14%,16,37.2%,21,48.8%,0,0%,21,48.8%
12X092,5,2006,Female,42,647,3,7.1%,15,35.7%,23,54.8%,1,2.4%,24,57.1%
12X092,All Grades,2006,Female,125,,20,16%,52,41.6%,52,41.6%,1,0.8%,53,42.4%
