DBN,School Name,Cohort Year,Cohort Category,Demographic,Total Cohort Num,Total Grads Num,Total Grads Pct of cohort,Total Regents Num,Total Regents Pct of cohort,Total Regents Pct of grads,Advanced Regents Num,Advanced Regents Pct of cohort,Advanced Regents Pct of grads,Regents w/o Advanced Num,Regents w/o Advanced Pct of cohort,Regents w/o Advanced Pct of grads,Local Num,Local Pct of cohort,Local Pct of grads,Still Enrolled Num,Still Enrolled Pct of cohort,Dropped Out Num,Dropped Out Pct of cohort
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,5 Year,Female,219,144,65.80%,94,42.90%,65.30%,19,8.70%,13.20%,75,34.20%,52.10%,50,22.80%,34.70%,12,5.50%,57,26.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,6 Year,Female,219,147,67.10%,95,43.40%,64.60%,19,8.70%,12.90%,76,34.70%,51.70%,52,23.70%,35.40%,10,4.60%,57,26.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,4 Year  June,Female,288,135,46.90%,97,33.70%,71.90%,13,4.50%,9.60%,84,29.20%,62.20%,38,13.20%,28.10%,70,24.30%,64,22.20%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,4 Year August,Female,288,147,51.00%,104,36.10%,70.70%,13,4.50%,8.80%,91,31.60%,61.90%,43,14.90%,29.30%,58,20.10%,64,22.20%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,5 Year  June,Female,288,157,54.50%,108,37.50%,68.80%,13,4.50%,8.30%,95,33.00%,60.50%,49,17.00%,31.20%,16,5.60%,97,33.70%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,5 Year August,Female,288,163,56.60%,110,38.20%,67.50%,13,4.50%,8.00%,97,33.70%,59.50%,53,18.40%,32.50%,11,3.80%,96,33.30%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,4 Year  June,Female,255,107,42.00%,93,36.50%,86.90%,9,3.50%,8.40%,84,32.90%,78.50%,14,5.50%,13.10%,78,30.60%,61,23.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,4 Year August,Female,255,128,50.20%,102,40.00%,79.70%,9,3.50%,7.00%,93,36.50%,72.70%,26,10.20%,20.30%,57,22.40%,61,23.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2001,4 Year  June,Male,81,30,37.00%,12,14.80%,40.00%,3,3.70%,10.00%,9,11.10%,30.00%,18,22.20%,60.00%,35,43.20%,13,16.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2001,5 Year,Male,81,44,54.30%,12,14.80%,27.30%,3,3.70%,6.80%,9,11.10%,20.50%,32,39.50%,72.70%,13,16.00%,20,24.70%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2001,6 Year,Male,81,47,58.00%,12,14.80%,25.50%,3,3.70%,6.40%,9,11.10%,19.10%,35,43.20%,74.50%,2,2.50%,28,34.60%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2002,4 Year  June,Male,109,42,38.50%,9,8.30%,21.40%, -   ,0.00%,0.00%,9,8.30%,21.40%,33,30.30%,78.60%,48,44.00%,13,11.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2002,5 Year,Male,109,52,47.70%,10,9.20%,19.20%, -   ,0.00%,0.00%,10,9.20%,19.20%,42,38.50%,80.80%,12,11.00%,37,33.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2002,6 Year,Male,109,52,47.70%,10,9.20%,19.20%, -   ,0.00%,0.00%,10,9.20%,19.20%,42,38.50%,80.80%,8,7.30%,39,35.80%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2003,4 Year  June,Male,129,47,36.40%,21,16.30%,44.70%,10,7.80%,21.30%,11,8.50%,23.40%,26,20.20%,55.30%,40,31.00%,35,27.10%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2003,5 Year,Male,129,60,46.50%,24,18.60%,40.00%,10,7.80%,16.70%,14,10.90%,23.30%,36,27.90%,60.00%,12,9.30%,50,38.80%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2003,6 Year,Male,131,62,47.30%,24,18.30%,38.70%,10,7.60%,16.10%,14,10.70%,22.60%,38,29.00%,61.30%,6,4.60%,52,39.70%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2004,4 Year  June,Male,142,52,36.60%,27,19.00%,51.90%,7,4.90%,13.50%,20,14.10%,38.50%,25,17.60%,48.10%,35,24.60%,47,33.10%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2004,5 Year,Male,143,62,43.40%,28,19.60%,45.20%,7,4.90%,11.30%,21,14.70%,33.90%,34,23.80%,54.80%,13,9.10%,55,38.50%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2004,6 Year,Male,145,68,46.90%,29,20.00%,42.60%,7,4.80%,10.30%,22,15.20%,32.40%,39,26.90%,57.40%,12,8.30%,55,37.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,4 Year  June,Male,102,27,26.50%,18,17.60%,66.70%,1,1.00%,3.70%,17,16.70%,63.00%,9,8.80%,33.30%,35,34.30%,36,35.30%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,4 Year August,Male,102,35,34.30%,22,21.60%,62.90%,1,1.00%,2.90%,21,20.60%,60.00%,13,12.70%,37.10%,27,26.50%,36,35.30%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,5 Year,Male,96,41,42.70%,23,24.00%,56.10%,1,1.00%,2.40%,22,22.90%,53.70%,18,18.80%,43.90%,7,7.30%,39,40.60%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2005,6 Year,Male,95,44,46.30%,23,24.20%,52.30%,1,1.10%,2.30%,22,23.20%,50.00%,21,22.10%,47.70%,3,3.20%,38,40.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,4 Year  June,Male,131,45,34.40%,32,24.40%,71.10%,5,3.80%,11.10%,27,20.60%,60.00%,13,9.90%,28.90%,36,27.50%,44,33.60%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,4 Year August,Male,131,56,42.70%,36,27.50%,64.30%,5,3.80%,8.90%,31,23.70%,55.40%,20,15.30%,35.70%,25,19.10%,44,33.60%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,5 Year  June,Male,129,61,47.30%,38,29.50%,62.30%,5,3.90%,8.20%,33,25.60%,54.10%,23,17.80%,37.70%,3,2.30%,56,43.40%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,5 Year August,Male,129,64,49.60%,39,30.20%,60.90%,5,3.90%,7.80%,34,26.40%,53.10%,25,19.40%,39.10%,2,1.60%,54,41.90%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,4 Year  June,Male,107,30,28.00%,29,27.10%,96.70%,1,0.90%,3.30%,28,26.20%,93.30%,1,0.90%,3.30%,42,39.30%,30,28.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,4 Year August,Male,107,39,36.40%,37,34.60%,94.90%,1,0.90%,2.60%,36,33.60%,92.30%,2,1.90%,5.10%,33,30.80%,30,28.00%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,4 Year  June,Female,35,11,31.40%,1,2.90%,9.10%, -   ,0.00%,0.00%,1,2.90%,9.10%,10,28.60%,90.90%,12,34.30%,11,31.40%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,5 Year,Female,35,12,34.30%,1,2.90%,8.30%, -   ,0.00%,0.00%,1,2.90%,8.30%,11,31.40%,91.70%,4,11.40%,17,48.60%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,6 Year,Female,35,12,34.30%,1,2.90%,8.30%, -   ,0.00%,0.00%,1,2.90%,8.30%,11,31.40%,91.70%,1,2.90%,20,57.10%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,4 Year  June,Female,27,15,55.60%,10,37.00%,66.70%, -   ,0.00%,0.00%,10,37.00%,66.70%,5,18.50%,33.30%,7,25.90%,4,14.80%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,5 Year,Female,27,17,63.00%,11,40.70%,64.70%, -   ,0.00%,0.00%,11,40.70%,64.70%,6,22.20%,35.30%,1,3.70%,8,29.60%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,6 Year,Female,27,17,63.00%,11,40.70%,64.70%, -   ,0.00%,0.00%,11,40.70%,64.70%,6,22.20%,35.30%,1,3.70%,8,29.60%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,4 Year  June,Female,36,14,38.90%,8,22.20%,57.10%, -   ,0.00%,0.00%,8,22.20%,57.10%,6,16.70%,42.90%,3,8.30%,8,22.20%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,5 Year,Female,36,16,44.40%,8,22.20%,50.00%, -   ,0.00%,0.00%,8,22.20%,50.00%,8,22.20%,50.00%,1,2.80%,8,22.20%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,6 Year,Female,37,16,43.20%,8,21.60%,50.00%, -   ,0.00%,0.00%,8,21.60%,50.00%,8,21.60%,50.00%,1,2.70%,9,24.30%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,4 Year  June,Female,50,31,62.00%,22,44.00%,71.00%, -   ,0.00%,0.00%,22,44.00%,71.00%,9,18.00%,29.00%,4,8.00%,11,22.00%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,5 Year,Female,49,31,63.30%,22,44.90%,71.00%, -   ,0.00%,0.00%,22,44.90%,71.00%,9,18.40%,29.00%,3,6.10%,12,24.50%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,6 Year,Female,48,31,64.60%,22,45.80%,71.00%, -   ,0.00%,0.00%,22,45.80%,71.00%,9,18.80%,29.00%,2,4.20%,12,25.00%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,4 Year  June,Female,40,32,80.00%,26,65.00%,81.30%,10,25.00%,31.30%,16,40.00%,50.00%,6,15.00%,18.80%,1,2.50%,4,10.00%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,4 Year August,Female,40,32,80.00%,26,65.00%,81.30%,10,25.00%,31.30%,16,40.00%,50.00%,6,15.00%,18.80%,1,2.50%,4,10.00%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,5 Year,Female,39,32,82.10%,26,66.70%,81.30%,10,25.60%,31.30%,16,41.00%,50.00%,6,15.40%,18.80%,1,2.60%,3,7.70%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,6 Year,Female,39,32,82.10%,26,66.70%,81.30%,10,25.60%,31.30%,16,41.00%,50.00%,6,15.40%,18.80%,1,2.60%,3,7.70%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,4 Year  June,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,4 Year August,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,5 Year  June,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,5 Year August,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,4 Year  June,Male,39,9,23.10%,3,7.70%,33.30%, -   ,0.00%,0.00%,3,7.70%,33.30%,6,15.40%,66.70%,20,51.30%,7,17.90%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,5 Year,Male,39,14,35.90%,4,10.30%,28.60%, -   ,0.00%,0.00%,4,10.30%,28.60%,10,25.60%,71.40%,7,17.90%,12,30.80%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2001,6 Year,Male,39,14,35.90%,4,10.30%,28.60%, -   ,0.00%,0.00%,4,10.30%,28.60%,10,25.60%,71.40%, -   ,0.00%,18,46.20%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,4 Year  June,Male,43,13,30.20%,9,20.90%,69.20%, -   ,0.00%,0.00%,9,20.90%,69.20%,4,9.30%,30.80%,13,30.20%,7,16.30%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,5 Year,Male,43,13,30.20%,9,20.90%,69.20%, -   ,0.00%,0.00%,9,20.90%,69.20%,4,9.30%,30.80%,2,4.70%,17,39.50%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2002,6 Year,Male,43,13,30.20%,9,20.90%,69.20%, -   ,0.00%,0.00%,9,20.90%,69.20%,4,9.30%,30.80%,2,4.70%,17,39.50%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,4 Year  June,Male,45,11,24.40%,4,8.90%,36.40%, -   ,0.00%,0.00%,4,8.90%,36.40%,7,15.60%,63.60%,8,17.80%,17,37.80%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,5 Year,Male,45,13,28.90%,6,13.30%,46.20%, -   ,0.00%,0.00%,6,13.30%,46.20%,7,15.60%,53.80%,3,6.70%,19,42.20%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2003,6 Year,Male,48,14,29.20%,6,12.50%,42.90%, -   ,0.00%,0.00%,6,12.50%,42.90%,8,16.70%,57.10%,1,2.10%,21,43.80%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,4 Year  June,Male,32,15,46.90%,9,28.10%,60.00%, -   ,0.00%,0.00%,9,28.10%,60.00%,6,18.80%,40.00%,3,9.40%,9,28.10%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,5 Year,Male,35,17,48.60%,9,25.70%,52.90%, -   ,0.00%,0.00%,9,25.70%,52.90%,8,22.90%,47.10%,1,2.90%,11,31.40%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2004,6 Year,Male,34,17,50.00%,9,26.50%,52.90%, -   ,0.00%,0.00%,9,26.50%,52.90%,8,23.50%,47.10%,1,2.90%,12,35.30%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,4 Year  June,Male,48,38,79.20%,27,56.30%,71.10%,12,25.00%,31.60%,15,31.30%,39.50%,11,22.90%,28.90%,6,12.50%,1,2.10%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,4 Year August,Male,48,38,79.20%,27,56.30%,71.10%,12,25.00%,31.60%,15,31.30%,39.50%,11,22.90%,28.90%,6,12.50%,1,2.10%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,5 Year,Male,48,38,79.20%,27,56.30%,71.10%,12,25.00%,31.60%,15,31.30%,39.50%,11,22.90%,28.90%,5,10.40%,2,4.20%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2005,6 Year,Male,48,38,79.20%,27,56.30%,71.10%,12,25.00%,31.60%,15,31.30%,39.50%,11,22.90%,28.90%,5,10.40%,2,4.20%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,4 Year  June,Female,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,5 Year,Female,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,6 Year,Female,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,4 Year  June,Female,45,23,51.10%,10,22.20%,43.50%,1,2.20%,4.30%,9,20.00%,39.10%,13,28.90%,56.50%,17,37.80%,4,8.90%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,5 Year,Female,40,24,60.00%,10,25.00%,41.70%,1,2.50%,4.20%,9,22.50%,37.50%,14,35.00%,58.30%,4,10.00%,9,22.50%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,6 Year,Female,39,25,64.10%,11,28.20%,44.00%,1,2.60%,4.00%,10,25.60%,40.00%,14,35.90%,56.00%,1,2.60%,9,23.10%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,4 Year  June,Female,53,29,54.70%,14,26.40%,48.30%, -   ,0.00%,0.00%,14,26.40%,48.30%,15,28.30%,51.70%,18,34.00%,5,9.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,4 Year August,Female,53,30,56.60%,14,26.40%,46.70%, -   ,0.00%,0.00%,14,26.40%,46.70%,16,30.20%,53.30%,17,32.10%,5,9.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,5 Year,Female,49,36,73.50%,14,28.60%,38.90%, -   ,0.00%,0.00%,14,28.60%,38.90%,22,44.90%,61.10%,5,10.20%,5,10.20%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,6 Year,Female,49,37,75.50%,14,28.60%,37.80%, -   ,0.00%,0.00%,14,28.60%,37.80%,23,46.90%,62.20%,1,2.00%,8,16.30%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,4 Year  June,Female,37,21,56.80%,12,32.40%,57.10%,1,2.70%,4.80%,11,29.70%,52.40%,9,24.30%,42.90%,12,32.40%,4,10.80%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,4 Year August,Female,37,23,62.20%,12,32.40%,52.20%,1,2.70%,4.30%,11,29.70%,47.80%,11,29.70%,47.80%,10,27.00%,4,10.80%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,5 Year  June,Female,38,24,63.20%,12,31.60%,50.00%,1,2.60%,4.20%,11,28.90%,45.80%,12,31.60%,50.00%,3,7.90%,8,21.10%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,5 Year August,Female,38,24,63.20%,12,31.60%,50.00%,1,2.60%,4.20%,11,28.90%,45.80%,12,31.60%,50.00%,3,7.90%,8,21.10%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,4 Year  June,Female,45,19,42.20%,15,33.30%,78.90%, -   ,0.00%,0.00%,15,33.30%,78.90%,4,8.90%,21.10%,14,31.10%,11,24.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,4 Year August,Female,45,21,46.70%,17,37.80%,81.00%, -   ,0.00%,0.00%,17,37.80%,81.00%,4,8.90%,19.00%,12,26.70%,11,24.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2002,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2002,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2002,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,4 Year  June,Male,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,5 Year,Male,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2003,6 Year,Male,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,4 Year  June,Male,35,18,51.40%,8,22.90%,44.40%, -   ,0.00%,0.00%,8,22.90%,44.40%,10,28.60%,55.60%,10,28.60%,3,8.60%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,5 Year,Male,36,22,61.10%,8,22.20%,36.40%, -   ,0.00%,0.00%,8,22.20%,36.40%,14,38.90%,63.60%,3,8.30%,6,16.70%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2004,6 Year,Male,36,25,69.40%,9,25.00%,36.00%, -   ,0.00%,0.00%,9,25.00%,36.00%,16,44.40%,64.00%,2,5.60%,7,19.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,4 Year  June,Male,41,18,43.90%,6,14.60%,33.30%, -   ,0.00%,0.00%,6,14.60%,33.30%,12,29.30%,66.70%,16,39.00%,6,14.60%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,4 Year August,Male,41,19,46.30%,6,14.60%,31.60%, -   ,0.00%,0.00%,6,14.60%,31.60%,13,31.70%,68.40%,15,36.60%,6,14.60%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,5 Year,Male,39,24,61.50%,7,17.90%,29.20%, -   ,0.00%,0.00%,7,17.90%,29.20%,17,43.60%,70.80%,5,12.80%,7,17.90%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2005,6 Year,Male,38,25,65.80%,7,18.40%,28.00%, -   ,0.00%,0.00%,7,18.40%,28.00%,18,47.40%,72.00%,1,2.60%,8,21.10%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,4 Year  June,Male,59,34,57.60%,20,33.90%,58.80%, -   ,0.00%,0.00%,20,33.90%,58.80%,14,23.70%,41.20%,19,32.20%,4,6.80%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,4 Year August,Male,59,36,61.00%,21,35.60%,58.30%, -   ,0.00%,0.00%,21,35.60%,58.30%,15,25.40%,41.70%,17,28.80%,4,6.80%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,5 Year  June,Male,58,38,65.50%,22,37.90%,57.90%, -   ,0.00%,0.00%,22,37.90%,57.90%,16,27.60%,42.10%,5,8.60%,13,22.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,5 Year August,Male,58,38,65.50%,22,37.90%,57.90%, -   ,0.00%,0.00%,22,37.90%,57.90%,16,27.60%,42.10%,5,8.60%,13,22.40%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,4 Year  June,Male,46,22,47.80%,21,45.70%,95.50%, -   ,0.00%,0.00%,21,45.70%,95.50%,1,2.20%,4.50%,6,13.00%,13,28.30%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,4 Year August,Male,46,22,47.80%,21,45.70%,95.50%, -   ,0.00%,0.00%,21,45.70%,95.50%,1,2.20%,4.50%,6,13.00%,13,28.30%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2003,4 Year  June,Male,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2003,5 Year,Male,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2003,6 Year,Male,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2004,4 Year  June,Male,84,56,66.70%,24,28.60%,42.90%,1,1.20%,1.80%,23,27.40%,41.10%,32,38.10%,57.10%,23,27.40%,3,3.60%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2004,5 Year,Male,85,62,72.90%,25,29.40%,40.30%,1,1.20%,1.60%,24,28.20%,38.70%,37,43.50%,59.70%,7,8.20%,13,15.30%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2004,6 Year,Male,84,62,73.80%,25,29.80%,40.30%,1,1.20%,1.60%,24,28.60%,38.70%,37,44.00%,59.70%,8,9.50%,12,14.30%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2005,4 Year  June,Male,85,55,64.70%,34,40.00%,61.80%, -   ,0.00%,0.00%,34,40.00%,61.80%,21,24.70%,38.20%,25,29.40%,5,5.90%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2005,4 Year August,Male,85,64,75.30%,37,43.50%,57.80%, -   ,0.00%,0.00%,37,43.50%,57.80%,27,31.80%,42.20%,16,18.80%,5,5.90%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2005,5 Year,Male,83,69,83.10%,37,44.60%,53.60%, -   ,0.00%,0.00%,37,44.60%,53.60%,32,38.60%,46.40%,8,9.60%,5,6.00%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2005,6 Year,Male,83,72,86.70%,38,45.80%,52.80%, -   ,0.00%,0.00%,38,45.80%,52.80%,34,41.00%,47.20%,4,4.80%,6,7.20%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,4 Year  June,Male,100,63,63.00%,47,47.00%,74.60%, -   ,0.00%,0.00%,47,47.00%,74.60%,16,16.00%,25.40%,32,32.00%,4,4.00%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,4 Year August,Male,100,72,72.00%,51,51.00%,70.80%, -   ,0.00%,0.00%,51,51.00%,70.80%,21,21.00%,29.20%,23,23.00%,4,4.00%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,5 Year  June,Male,100,81,81.00%,51,51.00%,63.00%, -   ,0.00%,0.00%,51,51.00%,63.00%,30,30.00%,37.00%,3,3.00%,14,14.00%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,5 Year August,Male,100,81,81.00%,51,51.00%,63.00%, -   ,0.00%,0.00%,51,51.00%,63.00%,30,30.00%,37.00%,3,3.00%,14,14.00%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2007,4 Year  June,Male,117,82,70.10%,69,59.00%,84.10%,6,5.10%,7.30%,63,53.80%,76.80%,13,11.10%,15.90%,25,21.40%,6,5.10%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2007,4 Year August,Male,117,83,70.90%,69,59.00%,83.10%,6,5.10%,7.20%,63,53.80%,75.90%,14,12.00%,16.90%,24,20.50%,6,5.10%
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2002,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2002,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2002,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2003,4 Year  June,Male,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2003,5 Year,Male,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
