After-School Programs,Out of School Time,I.S. 27 ANNING S. PRALL SCHOOL,Staten Island,"Sports and Arts In Schools Foundation, Inc.",(718) 556-4782,Middle School,"11 Clove Lake Place
10310
(40.62819560442818, -74.11703328220538)"
After-School Programs,Out of School Time,I.S. 51 EDWIN MARKHAM SCHOOL,Staten Island,"Sports and Arts In Schools Foundation, Inc.",(718) 442-0235,Middle School,"20 Houston Street
10302
(40.62266353739592, -74.14530969597477)"
After-School Programs,Out of School Time,PS 371-Special Ed,Brooklyn,St. Francis Xavier Parish,(718) 369-5522,High School,"355 37th Street
11232
(40.654281312449484, -74.00581800251801)"
After-School Programs,Out of School Time,St. Francis Xavier Lyceum,Brooklyn,St. Francis Xavier Parish,(718) 857-4046,High School,"752 President Street
11215
(40.67461115359952, -73.9779603830205)"
After-School Programs,Out of School Time,Beginning With Children 1,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,Middle School,"185 Ellery Street
11206
(40.69888515865406, -73.94514899447063)"
After-School Programs,Out of School Time,Brooklyn Prep,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"257 6th Street
11211
(40.71499093831845, -73.95458415734083)"
After-School Programs,Out of School Time,H.S. 561 WILLIAMSBURG PREPARAT,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"257 6th Street
11211
(40.71499093831845, -73.95458415734083)"
After-School Programs,Out of School Time,HS for Legal Studies,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"850 Grand Street
11211
(40.712157465495466, -73.93973216278714)"
After-School Programs,Out of School Time,HS of EBT,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"850 Grand Street
11211
(40.712157465495466, -73.93973216278714)"
After-School Programs,Out of School Time,J.H.S. 126 JOHN ERICSSON JUNIO,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 388-5585,Middle School,"424 Leonard Street
11222
(40.71966489022842, -73.94857556114229)"
After-School Programs,Out of School Time,P.S. 18 EDWARD BUSH SCHOOL,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,Elementary,"101 MAUJER STREET
11206
(40.71063271323237, -73.9469061703266)"
After-School Programs,Out of School Time,P.S. 19 ROBERTO CLEMENTE SCHOOL,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,Elementary,"325 3rd Street
11211
(40.70963478295815, -73.95454723011949)"
After-School Programs,Out of School Time,Progress HS,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"850 Grand Street
11211
(40.712157465495466, -73.93973216278714)"
After-School Programs,Out of School Time,Green School,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,High School,"223 Graham Avenue
11206
(40.70998826488192, -73.94367132736704)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 18 EDWARD BUSH SCHOOL,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,OST,"101 MAUJER STREET
11206
(40.71063271323237, -73.9469061703266)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 19 ROBERTO CLEMENTE SCHOO,Brooklyn,St. Nicholas Neighborhood Preservation Corporation,(718) 599-9224,OST,"325 3rd Street
11211
(40.70963478295815, -73.95454723011949)"
After-School Programs,Out of School Time,I.S. 227 EDWARD SHALLOW SCHOOL,Brooklyn,St. Rosalia-Regina Pacis Neighborhood Improvement,(718) 621-3483,Middle School,"6500 16th avenue
11204
(40.62199170444391, -73.99495737704281)"
After-School Programs,Out of School Time,I.S. 281 JOSEPH B. CAVALLARO S,Brooklyn,St. Rosalia-Regina Pacis Neighborhood Improvement,(917) 757-8950,Middle School,"8787 24th Avenue
11214
(40.59549272946864, -73.99326546764759)"
After-School Programs,Out of School Time,P.S. 186 DR. IRVING A. GLADSTO,Brooklyn,St. Rosalia-Regina Pacis Neighborhood Improvement,(718) 236-0971,Elementary,"7601 19th Avenue
11214
(40.61154410201088, -73.99457511249169)"
After-School Programs,Out of School Time,P.S. 229 DYKER SCHOOL,Brooklyn,St. Rosalia-Regina Pacis Neighborhood Improvement,(718) 236-5447,Elementary,"1400 Benson Avenue
11228
(40.610669431614035, -74.01292046572618)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 229 DYKER SCHOOL,Brooklyn,St. Rosalia-Regina Pacis Neighborhood Improvement,(718) 236-5447,OST,"1400 Benson Avenue
11228
(40.610669431614035, -74.01292046572618)"
After-School Programs,Out of School Time,P.S. 112 JOSE CELSO BARBOSA SC,Manhattan,"Stanley M. Isaacs Neighborhood Center, Inc.",(212) 427-2520,Elementary,"535 119 STREET
10035
(40.79672025491707, -73.93103482010524)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 112 JOSE CELSO BARBOSA SC,Manhattan,"Stanley M. Isaacs Neighborhood Center, Inc.",(212) 427-2520,OST,"535 119 STREET
10035
(40.79672025491707, -73.93103482010524)"
After-School Programs,Out of School Time,P.S. 150 P.S. 150,Queens,"Sunnyside Community Service, Inc.",(718) 392-6365,Elementary,"40 01 43rd Avenue
11104
(40.74489336663561, -73.92054134530679)"
After-School Programs,Out of School Time,P.S. 199 MAURICE FITZGERALD SC,Queens,"Sunnyside Community Service, Inc.",(917) 843-7953,Elementary,"39 20 48 AVENUE
11104
(40.74489336663561, -73.92054134530679)"
After-School Programs,Out of School Time,Sunnyside Community,Queens,"Sunnyside Community Service, Inc.",(718) 784-6173,High School,"43 31 39th Street
11104
(40.74489336663561, -73.92054134530679)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 199 MAURICE FITZGERALD SC,Queens,"Sunnyside Community Service, Inc.",(917) 843-7953,OST,"39 20 48 AVENUE
11104
(40.74489336663561, -73.92054134530679)"
After-School Programs,Out of School Time,Warren Street Center,Brooklyn,"Sunset Bay Community Services, Inc",(718) 237-9578,Elementary,"343 Warren Street
11201
(40.685080259044774, -73.9902799453407)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Warren Street Center,Brooklyn,"Sunset Bay Community Services, Inc",(718) 237-9578,OST,"343 Warren Street
11201
(40.685080259044774, -73.9902799453407)"
After-School Programs,Out of School Time,C.E.S. 230 PS 230 DR ROLAND N,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-6116,Elementary,"275 Harlem River Park Bridge
10453
(40.85261854069672, -73.92150462714196)"
After-School Programs,Out of School Time,C.E.S. 42 CLAREMONT SCHOOL,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-7366,Elementary,"1537 Washington Avenue
10457
(40.83829953246283, -73.90302333146367)"
After-School Programs,Out of School Time,C.E.S. 55 BENJAMIN FRANKLIN SC,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 681-6227,Elementary,"450 SAINT PAULS PLACE
10456
(40.836276563944345, -73.90461113077222)"
After-School Programs,Out of School Time,C.E.S. 58 P.S. 58,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-6866,Elementary,"459 176th Street
10457
(40.846155591159025, -73.8992063692844)"
After-School Programs,Out of School Time,SCAN/Mullaly Park,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 590-5743,Middle School,"40 164th Street
10452
(40.830483836307955, -73.92378892578503)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S. 55 BENJAMIN FRANKLIN SC,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 681-6227,OST,"450 SAINT PAULS PLACE
10456
(40.836276563944345, -73.90461113077222)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S. 42 CLAREMONT SCHOOL,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-7366,OST,"1537 Washington Avenue
10457
(40.83829953246283, -73.90302333146367)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S. 230 PS 230 DR ROLAND N,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-6116,OST,"275 Harlem River Park Bridge
10453
(40.85261854069672, -73.92150462714196)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S. 58 P.S. 58,Bronx,Supportive Childrens Advocacy Network (SCAN),(718) 583-6866,OST,"459 176th Street
10457
(40.846155591159025, -73.8992063692844)"
After-School Programs,Out of School Time,LaGuardia Memorial House,Manhattan,Supportive Childrens Advocacy Network (SCAN),(212) 534-7800,Middle School,"307 116th Street
10029
(40.79694537628096, -73.93755161623598)"
After-School Programs,Out of School Time,Education Apprenticeship,Manhattan,The After School Corporation,(646) 943-8735,High School,"1440 Broadway
10018
(40.754628748772895, -73.9867452130141)"
After-School Programs,Out of School Time,City Scholars at Thomas Edison,Queens,The After School Corporation,(646) 943-8766,High School,"165 65 84th Avenue
11432
(40.71311535449007, -73.79282099978928)"
After-School Programs,Out of School Time,Lafayette HS,Brooklyn,"The Alliance of Guardian Angels, Inc.",(718) 372-3480,High School,"2630 Benson Avenue
11214
(40.59448014682783, -73.98615807328032)"
After-School Programs,Out of School Time,IS 72,Queens,The Child Center of New York (QCG) ,(718) 276-7728,Middle School,"133 25 Guy R Brewer Boulevard
11434
(40.6769452621142, -73.77530690169215)"
After-School Programs,Out of School Time,J.H.S. 237 I.S. 237,Queens,The Child Center of New York (QCG) ,(718) 353-6464,Middle School,"46 21 Colden Street
11355
(40.7512997969481, -73.82147854789662)"
After-School Programs,Out of School Time,J.H.S. 25 ADRIEN BLOCK SCHOOL,Queens,The Child Center of New York (QCG) ,(718) 353-3690,Middle School,"34 65 192nd Street
11358
(40.760350968822195, -73.79632645819947)"
After-School Programs,Out of School Time,M.S. 74 NATHANIEL HAWTHORNE SC,Queens,The Child Center of New York (QCG) ,(718) 423-1232,Middle School,"61 15 Oceania Street
11364
(40.745924680379744, -73.75790275560763)"
After-School Programs,Out of School Time,P.S. 188 KINGSBURY SCHOOL,Queens,The Child Center of New York (QCG) ,(917) 459-4417,Elementary,"218 12 HARTLAND AVENUE
11364
(40.745924680379744, -73.75790275560763)"
After-School Programs,Out of School Time,P.S. 223 LYNDON BAINES JOHNSON,Queens,The Child Center of New York (QCG) ,(347) 510-4895,Elementary,"125 20 SUTPHIN BOULEVARD
11434
(40.6769452621142, -73.77530690169215)"
After-School Programs,Out of School Time,P.S. 24 ANDREW JACKSON SCHOOL,Queens,The Child Center of New York (QCG) ,(718) 445-8176,Elementary,"141 11 Holly Avenue
11355
(40.7512997969481, -73.82147854789662)"
After-School Programs,Out of School Time,P.S. 89 ELMHURST SCHOOL,Queens,The Child Center of New York (QCG) ,(718) 565-5702,Elementary,"85 28 Britton Avenue
11373
(40.73871040256307, -73.87835115518163)"
After-School Programs,Out of School Time,PS 056 HARRY EICHLER (Q056),Queens,The Child Center of New York (QCG) ,(347) 510-4894,Elementary,"86 10 114 STREET
11418
(40.69637041236467, -73.84031024991805)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 188 KINGSBURY SCHOOL,Queens,The Child Center of New York (QCG) ,(917) 459-4417,OST,"218 12 HARTLAND AVENUE
11364
(40.745924680379744, -73.75790275560763)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PS 056 HARRY EICHLER (Q056),Queens,The Child Center of New York (QCG) ,(347) 510-4894,OST,"86 10 114 STREET
11418
(40.69637041236467, -73.84031024991805)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 223 LYNDON BAINES JOHNSON,Queens,The Child Center of New York (QCG) ,(347) 510-4895,OST,"125 20 SUTPHIN BOULEVARD
11434
(40.6769452621142, -73.77530690169215)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.I.S. 166 ROBERTO CLEMENTE SC,Bronx,The Childrens Aid Society,(718) 293-3144,Middle School,"250 164th Street
10456
(40.82872889992432, -73.91779283496383)"
After-School Programs,Out of School Time,Fannie Lou,Bronx,The Childrens Aid Society,(718) 861-7893,High School,"1021 Jennings Street
10460
(40.83092140206968, -73.88633338378911)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,M.S. 98 J.H.S. 98 - HERMAN RID,Bronx,The Childrens Aid Society,(718) 842-2760,Middle School,"1619 Boston Road
10460
(40.83591680891802, -73.89054065425974)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 61 FRANCISCO OLLER SCHOOL,Bronx,The Childrens Aid Society,(718) 991-2719,Elementary,"1550 Crotona Park
10460
(40.836569959473785, -73.89295310872916)"
After-School Programs,Out of School Time,M.S. 324 - PATRIA,Manhattan,The Childrens Aid Society,(646) 867-6066,Middle School,"21 Jumel Place
10032
(40.83932420490237, -73.93612610353428)"
After-School Programs,Out of School Time,04M435 MANHATTAN CENTER FOR SC,Manhattan,The Childrens Aid Society,(212) 876-6268,High School,"280 Pleasant Avenue
10029
(40.79480422455373, -73.93330103742075)"
After-School Programs,Out of School Time,Drew Hamilton High School,Manhattan,The Childrens Aid Society,(212) 281-9555,High School,"2672 Frederick Douglass Boulevard
10030
(40.82092754666029, -73.9432794260344)"
After-School Programs,Out of School Time,Fred Doug High School,Manhattan,The Childrens Aid Society,(212) 865-6337,High School,"885 Columbus Avenue
10025
(40.79771334863237, -73.963944750805)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Fred Douglas Elementary,Manhattan,The Childrens Aid Society,(212) 865-6337,Elementary,"885 Columbus Avenue
10025
(40.79771334863237, -73.963944750805)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Drew Hamilton Elementary,Manhattan,The Childrens Aid Society,(212) 281-9555,Elementary,"2672 Frederick Douglass Boulevard
10030
(40.82092754666029, -73.9432794260344)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Drew Hamilton Middle,Manhattan,The Childrens Aid Society,(212) 281-9555,Middle School,"2672 Frederick Douglass Boulevard
10030
(40.82092754666029, -73.9432794260344)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Dunlevy Milbank Elementary,Manhattan,The Childrens Aid Society,(212) 996-1716,Elementary,"14 32 West 118th Street
10026
(40.80305812163505, -73.95334277604826)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Dunlevy Milbank High,Manhattan,The Childrens Aid Society,(212) 996-1716,High School,"14 32 West 118th Street
10026
(40.80305812163505, -73.95334277604826)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,East Harlem Elementary,Manhattan,The Childrens Aid Society,(212) 348-2343,Elementary,"130 101st Street
10029
(40.78940194744057, -73.94952700394838)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,East Harlem High School,Manhattan,The Childrens Aid Society,(917) 286-1551,High School,"130 101 Street
10029
(40.78940194744057, -73.94952700394838)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,East Harlem Middle School,Manhattan,The Childrens Aid Society,(212) 348-2343,Middle School,"130 101st Street
10029
(40.78940194744057, -73.94952700394838)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,I.S. 218 I S 218 SALOME URENA,Manhattan,The Childrens Aid Society,(212) 569-2880,Middle School,"4600 Broadway
10040
(40.861067654316855, -73.93051856552427)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 152 DYCKMAN VALLEY SCHOOL,Manhattan,The Childrens Aid Society,(212) 544-0221,Elementary,"93 Nagle Avenue
10040
(40.86052876061864, -73.92758505458895)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 5 ELLEN LURIE SCHOOL,Manhattan,The Childrens Aid Society,(212) 567-5787,Elementary,"3703 10th Avenue
10034
(40.85899299980833, -73.92287094387305)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 50 VITO MARCANTONIO SCHOOL,Manhattan,The Childrens Aid Society,(212) 860-0299,Elementary,"433 100th Street
10029
(40.78556522081211, -73.94222449721103)"
After-School Programs,Out of School Time,P.S. 8 LUIS BELLIARD SCHOOL,Manhattan,The Childrens Aid Society,(212) 740-8655,Elementary,"465 167th Street
10032
(40.8389205164512, -73.93676691090876)"
After-School Programs,Out of School Time,CAS 1,Manhattan,The Childrens Aid Society,(212) 533-1675,Elem/MS/HS,"219 Sullivan Street
10012
(40.729268082230085, -73.99997267801156)"
After-School Programs,Out of School Time,CAS-Rhinelander,Manhattan,The Childrens Aid Society,(212) 876-0500,Elem/MS/HS,"350 88th Street
10128
(40.77864263426987, -73.94959258494134)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Goodhue Center,Staten Island,The Childrens Aid Society,(718) 447-2630,Elementary,"304 Prospect Avenue
10301
(40.638947491449485, -74.09764254488438)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,I.S. 61 WILLIAM MORRIS SCHOOL,Staten Island,The Childrens Aid Society,(718) 727-8481,Middle School,"445 Castleton Avenue
10301
(40.6340162289717, -74.09782241749545)"
After-School Programs,Out of School Time,The Door-Alternatives,Manhattan,The Door - A Center of Alternatives,(212) 941-9090,High School,"121 6th Avenue
10013
(40.72398399739069, -74.00464968039944)"
After-School Programs,Out of School Time,P.S. 22 THOMAS JEFFERSON SCHOOL,Queens,The Korean American Family Service Center,(718) 539-6497,Elementary,"153 33 Sanford Avenue
11355
(40.7512997969481, -73.82147854789662)"
After-School Programs,Out of School Time,YES Program,Manhattan,"The Lesbian, Gay, Bisexual & Transgender Community Center",(212) 620-7310,High School,"208 13th Street
10011
(40.73793401314603, -74.0004413046957)"
After-School Programs,Out of School Time,Fort Hamiltion HS,Brooklyn,The National Chorale,(212) 333-5333,High School,"8301 Shore Road
11209
(40.627991412441524, -74.03991574863338)"
After-School Programs,Out of School Time,Bedford Center 2,Brooklyn,The Salvation Army,(212) 337-7254,High School,"601 Lafayette Avenue
11216
(40.69002061868981, -73.95038487498607)"
After-School Programs,Out of School Time,Brownsville Center,Brooklyn,The Salvation Army,(212) 337-7254,High School,"280 Riverdale Avenue
11212
(40.66134938236471, -73.90607615640697)"
After-School Programs,Out of School Time,Salvation Army/Bushwick,Brooklyn,The Salvation Army,(212) 337-7254,High School,"1151 Bushwick Avenue
11221
(40.689188164633954, -73.9175411648093)"
After-School Programs,Out of School Time,East Harlem Center 2,Manhattan,The Salvation Army,(212) 860-3200,High School,"175 125th Street
10035
(40.80402989040983, -73.93651379190982)"
After-School Programs,Out of School Time,Bedford Center 1,Brooklyn,The Salvation Army ,(718) 638-1607,Elementary,"601 Lafayette Avenue
11216
(40.69002061868981, -73.95038487498607)"
After-School Programs,Out of School Time,Brownsville Community Center,Brooklyn,The Salvation Army ,(718) 345-7050,Elementary,"280 Riverdale Avenue
11212
(40.66134938236471, -73.90607615640697)"
After-School Programs,Out of School Time,Bushwick Center 2,Brooklyn,The Salvation Army ,(718) 455-4103,Elementary,"1151 Bushwick Avenue
11221
(40.689188164633954, -73.9175411648093)"
After-School Programs,Out of School Time,Sunset Park Center,Brooklyn,The Salvation Army ,(718) 438-1771,Elementary,"520 50 Street
11220
(40.644799207070356, -74.00985425564718)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Brownsville Community Cent,Brooklyn,The Salvation Army ,(718) 345-7050,OST,"280 Riverdale Avenue
11212
(40.66134938236471, -73.90607615640697)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Bedford Center 1,Brooklyn,The Salvation Army ,(718) 638-1607,OST,"601 Lafayette Avenue
11216
(40.69002061868981, -73.95038487498607)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Bushwick Center 2,Brooklyn,The Salvation Army ,(718) 455-4103,OST,"1151 Bushwick Avenue
11221
(40.689188164633954, -73.9175411648093)"
After-School Programs,Out of School Time,Harlem Temple Community Center,Manhattan,The Salvation Army ,(212) 862-3900,Elementary,"540 Lenox Ave
10037
(40.81569685793869, -73.93961071124045)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Harlem Temple Community Center,Manhattan,The Salvation Army ,(212) 862-3900,OST,"540 Lenox Ave
10037
(40.81569685793869, -73.93961071124045)"
After-School Programs,Out of School Time,Washington Irving HS,Manhattan,The Union Square Partnership,(212) 358-0165,High School,"40 Irving Place
10003
(40.735537114027146, -73.98760494227764)"
After-School Programs,Out of School Time,East Bronx NAACP,Bronx,"Tremont Crotona Day Care Center, Inc",(718) 617-2900,Elementary,"1113 Colgate Avenue
10472
(40.82604673996938, -73.88147964575515)"
After-School Programs,Out of School Time,Tremont Crotona Center,Bronx,"Tremont Crotona Day Care Center, Inc",(718) 378-5600,Elementary,"1600 Crotona Park
10460
(40.836686602373135, -73.89130701173815)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Tremont Crotona Center,Bronx,"Tremont Crotona Day Care Center, Inc",(718) 378-5600,OST,"1600 Crotona Park
10460
(40.836686602373135, -73.89130701173815)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,East Bronx NAACP,Bronx,"Tremont Crotona Day Care Center, Inc",(718) 617-2900,OST,"1113 Colgate Avenue
10472
(40.82604673996938, -73.88147964575515)"
After-School Programs,Out of School Time,I.S. 117 TITO PUENTE EDUCATION,Manhattan,Union Settlement Association,(212) 828-6116,Middle School,"230 109th Street
10029
(40.79316766758161, -73.9425656988837)"
After-School Programs,Out of School Time,Washington House (High School),Manhattan,Union Settlement Association,(212) 828-6120,High School,"1775 Third Avenue
10029
(40.7870466388226, -73.94792934815561)"
After-School Programs,Out of School Time,Washington Houses,Manhattan,Union Settlement Association,(212) 828-6120,Elementary,"1775 Third Avenue
10029
(40.7870466388226, -73.94792934815561)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,Washington Houses,Manhattan,Union Settlement Association,(212) 828-6120,OST,"1775 Third Avenue
10029
(40.7870466388226, -73.94792934815561)"
After-School Programs,Out of School Time,I.S. 7 ELIAS BERNSTEIN SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 987-8111,Middle School,"1270 Huguenot Avenue
10312
(40.5240372298056, -74.18616159171675)"
After-School Programs,Out of School Time,P.S. 18 JOHN GREENLEAF WHITTIE,Staten Island,"United Activities Unlimited, Inc.",(718) 448-4834,Elementary,"221 BROADWAY
10310
(40.63603930909672, -74.11747369098056)"
After-School Programs,Out of School Time,P.S. 44 THOMAS BROWN SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 644-1318,Elementary,"80 MAPLE PARKWAY
10303
(40.631719419122405, -74.15653571899277)"
After-School Programs,Out of School Time,P.S. 55 HENRY BOEHM SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 704-8500,Elementary,"54 Osborne Street
10312
(40.53686781464157, -74.16332659953605)"
After-School Programs,Out of School Time,P.S. 56 LOUIS DE SARIO SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 987-8111,Elementary,"250 KRAMER AVENUE
10309
(40.54223793547233, -74.21392743115135)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 44 THOMAS BROWN SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 644-1318,OST,"80 MAPLE PARKWAY
10303
(40.631719419122405, -74.15653571899277)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 56 LOUIS DE SARIO SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 987-8111,OST,"250 KRAMER AVENUE
10309
(40.54223793547233, -74.21392743115135)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 18 JOHN GREENLEAF WHITTIE,Staten Island,"United Activities Unlimited, Inc.",(718) 448-4834,OST,"221 BROADWAY
10310
(40.63603930909672, -74.11747369098056)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 55 HENRY BOEHM SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 704-8500,OST,"54 Osborne Street
10312
(40.53686781464157, -74.16332659953605)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,I.S. 7 ELIAS BERNSTEIN SCHOOL,Staten Island,"United Activities Unlimited, Inc.",(718) 987-8111,OST,"1270 Huguenot Avenue
10312
(40.5240372298056, -74.18616159171675)"
After-School Programs,Out of School Time,United Community Day Care,Brooklyn,"United Community Day Care Center, Inc",(718) 385-1201,Elementary,"613 New Lots Avenue
11207
(40.66472649825768, -73.88659110359023)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,United Community Day Care,Brooklyn,"United Community Day Care Center, Inc",(718) 385-1201,OST,"613 New Lots Avenue
11207
(40.66472649825768, -73.88659110359023)"
After-School Programs,Out of School Time,P.S. 130 PARKSIDE SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 828-6377,Elementary,"70 OCEAN PARKWAY
11218
(40.649225679206324, -73.97574831089513)"
After-School Programs,Out of School Time,P.S. 133 WILLIAM BUTLER SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 337-3211,Elementary,"375 BUTLER STREET
11217
(40.679891448742424, -73.9811029248435)"
After-School Programs,Out of School Time,P.S. 219 KENNEDY-KING SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 828-6376,Elementary,"1060 CLARKSON AVENUE
11212
(40.65925656671725, -73.92291949545782)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 133 WILLIAM BUTLER SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 337-3211,OST,"375 BUTLER STREET
11217
(40.679891448742424, -73.9811029248435)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 219 KENNEDY-KING SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 828-6376,OST,"1060 CLARKSON AVENUE
11212
(40.65925656671725, -73.92291949545782)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 130 PARKSIDE SCHOOL,Brooklyn,"University Settlement Society of New York, Inc",(917) 828-6377,OST,"70 OCEAN PARKWAY
11218
(40.649225679206324, -73.97574831089513)"
After-School Programs,Out of School Time,P.S. 137 JOHN BERNSTEIN SCHOOL,Manhattan,"University Settlement Society of New York, Inc",(646) 602-2140,Elementary,"293 Broadway
10002
(40.71452102612853, -73.98427775788642)"
After-School Programs,Out of School Time,P.S. 63 WILLIAM MCKINLEY SCHOOL,Manhattan,"University Settlement Society of New York, Inc",(646) 602-8113,Elementary,"121 3rd Street
10009
(40.7242257975696, -73.98656604802626)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PS 184,Manhattan,"University Settlement Society of New York, Inc",(646) 602-2140,Elementary,"327 CHERRY STREET
10002
(40.71217484702834, -73.98042410080346)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,MS 56-Corlears,Manhattan,Vision Urbana Senior Center,(212) 227-0762,Middle School,"220 Henry Street
10002
(40.713663660512324, -73.98651124295314)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,PS 2,Manhattan,Vision Urbana Senior Center,(212) 227-0762,Middle School,"122 Henry Street
10002
(40.713259440892664, -73.99128127056017)"
After-School Programs,Out of School Time,VISIONS at Selis Manor,Manhattan,VISIONS Services for the Blind & Visually Impaired,(646) 486-4444,High School,"135 23rd Street
10011
(40.743346641377066, -73.99378785031564)"
After-School Programs,Out of School Time,P.S. 189 P.S.  189,Manhattan,"Washington Heights- Inwood Coalition, Inc",(347) 726-8046,Elementary,"2580 AMSTERDAM AVENUE
10040
(40.85286583740964, -73.92742489774344)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,P.S. 189 P.S.  189,Manhattan,"Washington Heights- Inwood Coalition, Inc",(347) 726-8046,OST,"2580 AMSTERDAM AVENUE
10040
(40.85286583740964, -73.92742489774344)"
"After-School Programs,Summer Program,Summer Camp",Out of School Time,C.E.S./C.I.S. 218 RAFAEL HERNA,Bronx,Women's Housing and Economic Development Corporation ,(718) 839-1184,OST,"1220 Gerard Avenue
10452
(40.83575171597219, -73.92005093486102)"
